Date,Team1,Team2,Score,Map,Event,Series
19-9-20,"['SAW', 'rmn', 'arki', 'MUTiRiS', 'stadodo', 'JUST']","['Endpoint', 'flameZ', 'CRUC1AL', 'Surreal', 'robiin', 'MiGHTYMAX']","['16', '1']",Vertigo,DreamHack Open Fall 2020 Open Qualifier,1947
19-9-20,"['HERCEGNOVI', 'juanflatroo', 'rigoN', 'BLACKEAGLE', 'day0s', 'Lobanjica']","['Sprout', 'Spiidi', 'dycha', 'faveN', 'denis', 'snatchie']","['16', '9']",Train,DreamHack Open Fall 2020 Open Qualifier,1946
19-9-20,"['AVEZ', 'KEi', 'byali', 'Kylar', 'Markoś', 'nawrot']","['SAW', 'JUST', 'MUTiRiS', 'rmn', 'stadodo', 'arki']","['10', '16']",Vertigo,DreamHack Open Fall 2020 Open Qualifier,1945
19-9-20,"['SJ', 'SADDYX', 'jemi', 'LYNXi', 'KHRN', 'arvid']","['AGF', 'Kristou', 'Lukki', 'TMB', 'fr0slev', 'netrick']","['13', '16']",Train,DreamHack Open Fall 2020 Open Qualifier,1944
19-9-20,"['SKADE', 'Rainwaker', 'dennyslaw', 'oxygeN', 'Duplicate', 'SPELLAN']","['Endpoint', 'CRUC1AL', 'MiGHTYMAX', 'flameZ', 'robiin', 'Surreal']","['16', '14']",Inferno,DreamHack Open Fall 2020 Open Qualifier,1943
19-9-20,"['Astralis', 'gla1ve', 'es3tag', 'Magisk', 'dupreeh', 'device']","['Spirit', 'iDISBALANCE', 'mir', 'sdy', 'magixx', 'chopper']","['16', '7']",Overpass,ESL Pro League Season 12 Europe,1942
19-9-20,"['Astralis', 'device', 'gla1ve', 'dupreeh', 'es3tag', 'Magisk']","['Spirit', 'sdy', 'chopper', 'mir', 'iDISBALANCE', 'magixx']","['10', '16']",Nuke,ESL Pro League Season 12 Europe,1942
19-9-20,"['fnatic', 'Brollan', 'JW', 'flusha', 'KRIMZ', 'Golden']","['NIP', 'twist', 'REZ', 'Plopski', 'hampus', 'THREAT']","['16', '14']",Nuke,ESL Pro League Season 12 Europe,1941
19-9-20,"['fnatic', 'JW', 'Golden', 'flusha', 'KRIMZ', 'Brollan']","['NIP', 'hampus', 'REZ', 'twist', 'Plopski', 'THREAT']","['11', '16']",Inferno,ESL Pro League Season 12 Europe,1941
19-9-20,"['Vitality', 'ZywOo', 'shox', 'apEX', 'misutaaa', 'RpK']","['MOUZ', 'frozen', 'ropz', 'chrisJ', 'karrigan', 'Bymas']","['14', '16']",Nuke,ESL Pro League Season 12 Europe,1940
19-9-20,"['Vitality', 'ZywOo', 'apEX', 'shox', 'misutaaa', 'RpK']","['MOUZ', 'ropz', 'Bymas', 'frozen', 'chrisJ', 'karrigan']","['16', '8']",Vertigo,ESL Pro League Season 12 Europe,1940
19-9-20,"['Complexity', 'blameF', 'k0nfig', 'oBo', 'poizon', 'RUSH']","['FaZe', 'NiKo', 'coldzera', 'broky', 'rain', 'Kjaerbye']","['16', '10']",Mirage,ESL Pro League Season 12 Europe,1939
19-9-20,"['Complexity', 'k0nfig', 'blameF', 'oBo', 'RUSH', 'poizon']","['FaZe', 'NiKo', 'rain', 'broky', 'coldzera', 'Kjaerbye']","['16', '8']",Nuke,ESL Pro League Season 12 Europe,1939
19-9-20,"['Complexity', 'oBo', 'poizon', 'RUSH', 'k0nfig', 'blameF']","['FaZe', 'NiKo', 'Kjaerbye', 'rain', 'broky', 'coldzera']","['16', '12']",Dust2,ESL Pro League Season 12 Europe,1939
19-9-20,"['Sprout', 'dycha', 'faveN', 'Spiidi', 'denis', 'snatchie']","['SAW', 'JUST', 'stadodo', 'rmn', 'arki', 'MUTiRiS']","['16', '13']",Nuke,DreamHack Open Fall 2020 Open Qualifier,1938
19-9-20,"['AGF', 'Lukki', 'fr0slev', 'Kristou', 'TMB', 'netrick']","['Endpoint', 'Surreal', 'robiin', 'CRUC1AL', 'flameZ', 'MiGHTYMAX']","['4', '16']",Inferno,DreamHack Open Fall 2020 Open Qualifier,1937
19-9-20,"['SJ', 'jemi', 'SADDYX', 'LYNXi', 'KHRN', 'arvid']","['SKADE', 'Rainwaker', 'dennyslaw', 'Duplicate', 'oxygeN', 'SPELLAN']","['16', '10']",Inferno,DreamHack Open Fall 2020 Open Qualifier,1936
19-9-20,"['HERCEGNOVI', 'day0s', 'BLACKEAGLE', 'rigoN', 'juanflatroo', 'Lobanjica']","['AVEZ', 'Kylar', 'Markoś', 'byali', 'nawrot', 'KEi']","['19', '17']",Train,DreamHack Open Fall 2020 Open Qualifier,1935
19-9-20,"['Evil Geniuses', 'Brehze', 'CeRq', 'Ethan', 'stanislaw', 'tarik']","['Chaos', 'Jonji', 'Xeppaa', 'vanity', 'MarKE', 'leaf']","['16', '14']",Nuke,ESL Pro League Season 12 North America,1934
19-9-20,"['Evil Geniuses', 'Brehze', 'Ethan', 'CeRq', 'stanislaw', 'tarik']","['Chaos', 'MarKE', 'Jonji', 'vanity', 'Xeppaa', 'leaf']","['4', '16']",Inferno,ESL Pro League Season 12 North America,1934
19-9-20,"['FURIA', 'VINI', 'HEN1', 'yuurih', 'arT', 'KSCERATO']","['Gen.G', 's0m', 'koosta', 'autimatic', 'BnTeT', 'cxzi']","['16', '10']",Nuke,ESL Pro League Season 12 North America,1933
19-9-20,"['FURIA', 'yuurih', 'KSCERATO', 'arT', 'HEN1', 'VINI']","['Gen.G', 'koosta', 'BnTeT', 'cxzi', 'autimatic', 's0m']","['7', '16']",Inferno,ESL Pro League Season 12 North America,1933
19-9-20,"['Cloud9', 'Sonic', 'motm', 'oSee', 'floppy', 'JT']","['100 Thieves', 'jkaem', 'jks', 'AZR', 'Gratisfaction', 'Liazz']","['16', '14']",Vertigo,ESL Pro League Season 12 North America,1932
19-9-20,"['Cloud9', 'oSee', 'motm', 'Sonic', 'floppy', 'JT']","['100 Thieves', 'Liazz', 'jks', 'AZR', 'Gratisfaction', 'jkaem']","['16', '8']",Dust2,ESL Pro League Season 12 North America,1932
19-9-20,"['Cloud9', 'floppy', 'Sonic', 'motm', 'JT', 'oSee']","['100 Thieves', 'jks', 'Gratisfaction', 'jkaem', 'AZR', 'Liazz']","['16', '9']",Inferno,ESL Pro League Season 12 North America,1932
19-9-20,"['Liquid', 'NAF', 'EliGE', 'Grim', 'Twistzz', 'Stewie2K']","['Triumph', 'junior', 'moose', 'Shakezullah', 'ryann', 'penny']","['11', '16']",Inferno,ESL Pro League Season 12 North America,1931
19-9-20,"['Liquid', 'Twistzz', 'Grim', 'EliGE', 'NAF', 'Stewie2K']","['Triumph', 'ryann', 'penny', 'junior', 'moose', 'Shakezullah']","['13', '16']",Overpass,ESL Pro League Season 12 North America,1931
19-9-20,"['Liquid', 'Grim', 'EliGE', 'NAF', 'Twistzz', 'Stewie2K']","['Triumph', 'junior', 'Shakezullah', 'penny', 'ryann', 'moose']","['12', '16']",Nuke,ESL Pro League Season 12 North America,1931
20-9-20,"['Beyond', 'stk', 'Kntz', 'Olivia', 'MAIROLLS', 'qqGOD']","['HZ', 'Roninbaby', 'nephh', 'Bobosaur', 'spielz', 'splashske']","['16', '12']",Dust2,Perfect World Asia League Fall 2020,1930
20-9-20,"['Beyond', 'qqGOD', 'Kntz', 'Olivia', 'stk', 'MAIROLLS']","['HZ', 'Roninbaby', 'nephh', 'spielz', 'Bobosaur', 'splashske']","['10', '16']",Nuke,Perfect World Asia League Fall 2020,1930
20-9-20,"['Invictus', 'xiaosaGe', 'Viva', 'flying', 'bottle', 'DeStRoYeR']","['ZIGMA', 'Niffy', 'PPOverdose', 'RoLEX', 'JUSTCAUSE', 'Reality']","['14', '16']",Inferno,Perfect World Asia League Fall 2020,1929
20-9-20,"['Invictus', 'flying', 'Viva', 'DeStRoYeR', 'bottle', 'xiaosaGe']","['ZIGMA', 'PPOverdose', 'Reality', 'RoLEX', 'Niffy', 'JUSTCAUSE']","['16', '10']",Mirage,Perfect World Asia League Fall 2020,1929
20-9-20,"['TYLOO', 'somebody', 'SLOWLY', 'DANK1NG', 'Attacker', 'Summer']","['ViCi', 'zhokiNg', 'Kaze', 'JamYoung', 'aumaN', 'advent']","['12', '16']",Train,Perfect World Asia League Fall 2020,1928
20-9-20,"['TYLOO', 'Summer', 'Attacker', 'somebody', 'SLOWLY', 'DANK1NG']","['ViCi', 'JamYoung', 'Kaze', 'aumaN', 'advent', 'zhokiNg']","['14', '16']",Inferno,Perfect World Asia League Fall 2020,1928
20-9-20,"['TYLOO', 'DANK1NG', 'SLOWLY', 'somebody', 'Summer', 'Attacker']","['ViCi', 'Kaze', 'JamYoung', 'aumaN', 'zhokiNg', 'advent']","['14', '16']",Overpass,Perfect World Asia League Fall 2020,1928
20-9-20,"['Copenhagen Flames', 'mertz', 'maNkz', 'jabbi', 'Basso', 'Daffu']","['Lemondogs', 'hemzk9', 'Mann3n', 'gamersdont', 'kaktus', 'xelos']","['16', '14']",Nuke,LeoVegas Open 2020,1927
20-9-20,"['Copenhagen Flames', 'mertz', 'jabbi', 'Basso', 'maNkz', 'Daffu']","['Lemondogs', 'gamersdont', 'Mann3n', 'xelos', 'hemzk9', 'kaktus']","['5', '16']",Mirage,LeoVegas Open 2020,1927
20-9-20,"['Lilmix', 'Svedjehed', 'bq', 'b0denmaster', 'robiin', 'quix']","['Deportivo', 'phzy', 'debo', 'Skog', 'KALLE', 'mck']","['19', '16']",Inferno,LeoVegas Open 2020,1926
20-9-20,"['Lilmix', 'quix', 'b0denmaster', 'Svedjehed', 'bq', 'robiin']","['Deportivo', 'Skog', 'phzy', 'mck', 'KALLE', 'debo']","['16', '7']",Overpass,LeoVegas Open 2020,1926
20-9-20,"['FURIA', 'HEN1', 'arT', 'VINI', 'KSCERATO', 'yuurih']","['100 Thieves', 'AZR', 'jkaem', 'Liazz', 'Gratisfaction', 'jks']","['12', '16']",Train,ESL Pro League Season 12 North America,1925
20-9-20,"['FURIA', 'KSCERATO', 'yuurih', 'VINI', 'HEN1', 'arT']","['100 Thieves', 'Liazz', 'jks', 'AZR', 'Gratisfaction', 'jkaem']","['16', '8']",Nuke,ESL Pro League Season 12 North America,1925
20-9-20,"['Liquid', 'NAF', 'Grim', 'Twistzz', 'Stewie2K', 'EliGE']","['Gen.G', 'koosta', 's0m', 'cxzi', 'BnTeT', 'autimatic']","['16', '10']",Nuke,ESL Pro League Season 12 North America,1924
20-9-20,"['Liquid', 'EliGE', 'NAF', 'Twistzz', 'Grim', 'Stewie2K']","['Gen.G', 's0m', 'cxzi', 'autimatic', 'BnTeT', 'koosta']","['17', '19']",Mirage,ESL Pro League Season 12 North America,1924
20-9-20,"['Lemondogs', 'hemzk9', 'Mann3n', 'gamersdont', 'xelos', 'kaktus']","['Lilmix', 'b0denmaster', 'bq', 'quix', 'Svedjehed', 'robiin']","['7', '16']",Mirage,LeoVegas Open 2020,1923
20-9-20,"['Lemondogs', 'Mann3n', 'xelos', 'hemzk9', 'kaktus', 'gamersdont']","['Lilmix', 'robiin', 'quix', 'Svedjehed', 'bq', 'b0denmaster']","['16', '0']",Inferno,LeoVegas Open 2020,1923
20-9-20,"['Cloud9', 'oSee', 'Sonic', 'JT', 'motm', 'floppy']","['Chaos', 'MarKE', 'Jonji', 'Xeppaa', 'leaf', 'vanity']","['3', '16']",Nuke,ESL Pro League Season 12 North America,1922
20-9-20,"['Cloud9', 'floppy', 'oSee', 'JT', 'Sonic', 'motm']","['Chaos', 'vanity', 'leaf', 'Jonji', 'MarKE', 'Xeppaa']","['16', '5']",Overpass,ESL Pro League Season 12 North America,1922
20-9-20,"['Evil Geniuses', 'Ethan', 'tarik', 'Brehze', 'CeRq', 'stanislaw']","['Triumph', 'penny', 'junior', 'ryann', 'moose', 'Shakezullah']","['16', '9']",Inferno,ESL Pro League Season 12 North America,1921
20-9-20,"['Evil Geniuses', 'Brehze', 'CeRq', 'tarik', 'stanislaw', 'Ethan']","['Triumph', 'moose', 'junior', 'penny', 'Shakezullah', 'ryann']","['16', '12']",Nuke,ESL Pro League Season 12 North America,1921
20-9-20,"['Evil Geniuses', 'CeRq', 'Brehze', 'stanislaw', 'tarik', 'Ethan']","['Triumph', 'junior', 'ryann', 'Shakezullah', 'penny', 'moose']","['16', '10']",Train,ESL Pro League Season 12 North America,1921
20-9-20,"['Sharks', 'supLex', 'exit', 'Luken', 'jnt', 'leo_drk']","['Keyd', 'JOTA', 'tifa', 'bnc', 'puni', 'mawth']","['11', '16']",Vertigo,Tribo to Major 2020,1920
20-9-20,"['Sharks', 'Luken', 'jnt', 'leo_drk', 'supLex', 'exit']","['Keyd', 'mawth', 'tifa', 'bnc', 'JOTA', 'puni']","['9', '16']",Nuke,Tribo to Major 2020,1920
20-9-20,"['Sharks', 'exit', 'Luken', 'leo_drk', 'supLex', 'jnt']","['Keyd', 'mawth', 'bnc', 'puni', 'tifa', 'JOTA']","['13', '16']",Mirage,Tribo to Major 2020,1920
21-9-20,"['RED Canids', 'nython', 'DeStiNy', 'latto', 'KHTEX', 'heat']","['Imperial', 'zqkS', 'fnx', 'SHOOWTiME', 'delboNi', 'LUCAS1']","['16', '10']",Dust2,Tribo to Major 2020,1919
21-9-20,"['RED Canids', 'nython', 'DeStiNy', 'KHTEX', 'latto', 'heat']","['Imperial', 'LUCAS1', 'delboNi', 'fnx', 'SHOOWTiME', 'zqkS']","['10', '16']",Nuke,Tribo to Major 2020,1919
21-9-20,"['BOOM', 'boltz', 'yel', 'felps', 'chelo', 'shz']","['Isurus', 'deco', 'Noktse', 'reversive', 'JonY BoY', 'caike']","['22', '18']",Dust2,Tribo to Major 2020,1918
21-9-20,"['BOOM', 'yel', 'felps', 'boltz', 'shz', 'chelo']","['Isurus', 'reversive', 'deco', 'caike', 'JonY BoY', 'Noktse']","['16', '11']",Inferno,Tribo to Major 2020,1918
21-9-20,"['BOOM', 'boltz', 'felps', 'chelo', 'shz', 'yel']","['Isurus', 'JonY BoY', 'reversive', 'caike', 'deco', 'Noktse']","['16', '4']",Train,Tribo to Major 2020,1918
21-9-20,"['Beyond', 'Olivia', 'Kntz', 'MAIROLLS', 'qqGOD', 'stk']","['Mazaalai', 'Tsogoo', 'cool4st', 'NEUZ', 'Bart4k', 'PRISM']","['8', '16']",Nuke,FunSpark ULTI 2020 Asia Qualifier,1917
21-9-20,"['Beyond', 'stk', 'Olivia', 'MAIROLLS', 'Kntz', 'qqGOD']","['Mazaalai', 'Tsogoo', 'PRISM', 'cool4st', 'NEUZ', 'Bart4k']","['16', '9']",Inferno,FunSpark ULTI 2020 Asia Qualifier,1917
21-9-20,"['Renegades', 'INS', 'Hatz', 'dexter', 'Sico', 'malta']","['Chiefs', 'ofnu', 'zeph', 'Vexite', 'apocdud', 'soju_j']","['14', '16']",Dust2,ESL Pro League Season 12 Oceania,1916
21-9-20,"['Renegades', 'dexter', 'Hatz', 'Sico', 'INS', 'malta']","['Chiefs', 'zeph', 'apocdud', 'ofnu', 'soju_j', 'Vexite']","['2', '16']",Vertigo,ESL Pro League Season 12 Oceania,1916
21-9-20,"['TYLOO', 'DANK1NG', 'Summer', 'SLOWLY', 'Attacker', 'somebody']","['Beyond', 'Olivia', 'Kntz', 'MAIROLLS', 'stk', 'qqGOD']","['14', '16']",Nuke,ESL Pro League Season 12 Asia,1915
21-9-20,"['TYLOO', 'somebody', 'DANK1NG', 'Summer', 'Attacker', 'SLOWLY']","['Beyond', 'qqGOD', 'Kntz', 'MAIROLLS', 'stk', 'Olivia']","['14', '16']",Mirage,ESL Pro League Season 12 Asia,1915
21-9-20,"['TYLOO', 'somebody', 'Attacker', 'DANK1NG', 'SLOWLY', 'Summer']","['Beyond', 'qqGOD', 'Olivia', 'MAIROLLS', 'Kntz', 'stk']","['8', '16']",Inferno,ESL Pro League Season 12 Asia,1915
21-9-20,"['Rooster', 'asap', 'nettik', 'ADK', 'DannyG', 'chelleos']","['Overt', 'Meta', 'cl0ver', 'Craftyy', 'marz', 'vax']","['2', '16']",Nuke,ESEA MDL Season 35 Australia,1914
21-9-20,"['Sprout', 'dycha', 'Spiidi', 'denis', 'snatchie', 'faveN']","['Budapest Five', 'kory', 'torzsi', 'fleav', 'coolio', 'bodito']","['11', '16']",Nuke,PlayForBelarus,1913
21-9-20,"['AVANT', 'HaZR', 'sterling', 'BL1TZ', 'ap0c', 'HUGHMUNGUS']","['Mako', 'ZILLA', 'callum_murray', 'KStaar', 'Jimmy', 'xertz']","['16', '9']",Dust2,ESEA MDL Season 35 Australia,1912
21-9-20,"['ex-Blessed', 'jcg', 'Muzoona', 'Prodigy', 'BeeTee', 'moojuice']","['VERTEX', 'tensai', 'pz', 'ADDICT', 'BRACE', 'Roflko']","['16', '8']",Nuke,ESEA MDL Season 35 Australia,1911
21-9-20,"['Endpoint', 'Surreal', 'flameZ', 'MiGHTYMAX', 'robiin', 'CRUC1AL']","['Illuminar', 'Snax', 'reatz', 'phr', 'Vegi', 'mouz']","['16', '14']",Train,PlayForBelarus,1910
21-9-20,"['PACT', 'Goofy', 'Sobol', 'darko', 'MINISE', 'lunAtic']","['SAW', 'rmn', 'JUST', 'MUTiRiS', 'arki', 'stadodo']","['19', '16']",Nuke,PlayForBelarus,1909
21-9-20,"['HONORIS', 'TaZ', 'reiko', 'Grucha', 'SaMey', 'NEO']","['Nemiga', 'Jyo', 'boX', 'mds', 'speed4k', 'lollipop21k']","['16', '7']",Inferno,PlayForBelarus,1908
21-9-20,"['Sprout', 'denis', 'snatchie', 'Spiidi', 'faveN', 'dycha']","['Illuminar', 'Vegi', 'mouz', 'reatz', 'Snax', 'phr']","['6', '16']",Vertigo,PlayForBelarus,1907
21-9-20,"['SAW', 'MUTiRiS', 'JUST', 'arki', 'stadodo', 'rmn']","['Nemiga', 'mds', 'Jyo', 'speed4k', 'boX', 'lollipop21k']","['8', '16']",Inferno,PlayForBelarus,1906
21-9-20,"['Sprout', 'faveN', 'dycha', 'Spiidi', 'denis', 'snatchie']","['Nemiga', 'mds', 'speed4k', 'lollipop21k', 'boX', 'Jyo']","['20', '22']",Mirage,PlayForBelarus,1905
21-9-20,"['Sprout', 'faveN', 'snatchie', 'dycha', 'denis', 'Spiidi']","['Nemiga', 'lollipop21k', 'Jyo', 'mds', 'boX', 'speed4k']","['11', '16']",Dust2,PlayForBelarus,1905
21-9-20,"['Sprout', 'dycha', 'Spiidi', 'snatchie', 'faveN', 'denis']","['Nemiga', 'lollipop21k', 'speed4k', 'mds', 'Jyo', 'boX']","['16', '5']",Train,PlayForBelarus,1905
21-9-20,"['Keyd', 'tifa', 'mawth', 'bnc', 'JOTA', 'puni']","['RED Canids', 'latto', 'KHTEX', 'nython', 'DeStiNy', 'heat']","['6', '16']",Train,Tribo to Major 2020,1904
21-9-20,"['Keyd', 'mawth', 'bnc', 'tifa', 'puni', 'JOTA']","['RED Canids', 'latto', 'nython', 'KHTEX', 'heat', 'DeStiNy']","['11', '16']",Vertigo,Tribo to Major 2020,1904
21-9-20,"['Keyd', 'JOTA', 'bnc', 'mawth', 'tifa', 'puni']","['RED Canids', 'heat', 'nython', 'DeStiNy', 'latto', 'KHTEX']","['6', '16']",Mirage,Tribo to Major 2020,1904
22-9-20,"['Isurus', 'JonY BoY', 'Noktse', 'deco', 'reversive', 'caike']","['Sharks', 'jnt', 'Luken', 'leo_drk', 'exit', 'supLex']","['13', '16']",Inferno,Tribo to Major 2020,1903
22-9-20,"['Isurus', 'deco', 'reversive', 'JonY BoY', 'caike', 'Noktse']","['Sharks', 'Luken', 'jnt', 'leo_drk', 'supLex', 'exit']","['14', '16']",Nuke,Tribo to Major 2020,1903
22-9-20,"['Isurus', 'deco', 'reversive', 'Noktse', 'caike', 'JonY BoY']","['Sharks', 'exit', 'Luken', 'leo_drk', 'jnt', 'supLex']","['16', '3']",Mirage,Tribo to Major 2020,1903
22-9-20,"['Imperial', 'SHOOWTiME', 'fnx', 'zqkS', 'delboNi', 'LUCAS1']","['BOOM', 'boltz', 'chelo', 'shz', 'felps', 'yel']","['5', '16']",Mirage,Tribo to Major 2020,1902
22-9-20,"['Imperial', 'SHOOWTiME', 'LUCAS1', 'zqkS', 'delboNi', 'fnx']","['BOOM', 'felps', 'boltz', 'chelo', 'yel', 'shz']","['16', '9']",Dust2,Tribo to Major 2020,1902
22-9-20,"['ORDER', 'USTILO', 'Rickeh', 'J1rah', 'Valiance', 'aliStair']","['AVANT', 'HaZR', 'ap0c', 'BL1TZ', 'sterling', 'HUGHMUNGUS']","['16', '2']",Inferno,ESL Pro League Season 12 Oceania,1901
22-9-20,"['ORDER', 'aliStair', 'USTILO', 'Valiance', 'Rickeh', 'J1rah']","['AVANT', 'HaZR', 'BL1TZ', 'ap0c', 'sterling', 'HUGHMUNGUS']","['10', '16']",Train,ESL Pro League Season 12 Oceania,1901
22-9-20,"['Bren', 'witz', 'Derek', 'Pro.', 'Papichulo', 'micr0']","['JiJieHao', 'Starry', 'tlntw', 'DesTiny', 'igorlight', 'MAD']","['11', '16']",Mirage,FunSpark ULTI 2020 Asia Qualifier,1900
22-9-20,"['Bren', 'Papichulo', 'Pro.', 'Derek', 'witz', 'micr0']","['JiJieHao', 'Starry', 'tlntw', 'DesTiny', 'igorlight', 'MAD']","['5', '16']",Train,FunSpark ULTI 2020 Asia Qualifier,1900
22-9-20,"['Bren', 'witz', 'Derek', 'Papichulo', 'Pro.', 'micr0']","['JiJieHao', 'Starry', 'DesTiny', 'MAD', 'igorlight', 'tlntw']","['14', '16']",Nuke,FunSpark ULTI 2020 Asia Qualifier,1900
22-9-20,"['ViCi', 'Kaze', 'JamYoung', 'zhokiNg', 'aumaN', 'advent']","['Invictus', 'flying', 'bottle', 'Viva', 'xiaosaGe', 'DeStRoYeR']","['0', '16']",Vertigo,ESL Pro League Season 12 Asia,1899
22-9-20,"['ViCi', 'Kaze', 'JamYoung', 'aumaN', 'zhokiNg', 'advent']","['Invictus', 'xiaosaGe', 'bottle', 'flying', 'DeStRoYeR', 'Viva']","['14', '16']",Nuke,ESL Pro League Season 12 Asia,1899
22-9-20,"['Newhappy', 'StarBlank', 'Kimara79', 'Navygo', 'rubeN', 'Daniel']","['TIGER', 'erkaSt', 'ncl', 'dobu', 'nin9', 'kabal']","['16', '3']",Nuke,FunSpark ULTI 2020 Asia Qualifier,1898
22-9-20,"['Newhappy', 'Daniel', 'rubeN', 'Navygo', 'StarBlank', 'Kimara79']","['TIGER', 'erkaSt', 'nin9', 'ncl', 'kabal', 'dobu']","['8', '16']",Train,FunSpark ULTI 2020 Asia Qualifier,1898
22-9-20,"['LAKERS', 'damyo', 'antwon', 'Habbo Hotel', 'Zym', 'stvn']","['Lese', 'Bowie', 'SWANKY', 'Del', 'Crown', 'JDK']","['16', '6']",Mirage,ESEA MDL Season 35 Australia,1897
22-9-20,"['Forbidden', 'charizard', 'streaty', 'nexar', 'rayn', 'supa']","['Rooster 2', 'smooth_criminal22', 'Rackem', 'jtr', 'JD', 'jhd']","['16', '4']",Dust2,ESEA MDL Season 35 Australia,1896
22-9-20,"['Lese', 'SWANKY', 'Bowie', 'Crown', 'JDK', 'Del']","['Rooster', 'ADK', 'asap', 'chelleos', 'nettik', 'DannyG']","['4', '16']",Overpass,ESEA MDL Season 35 Australia,1895
22-9-20,"['VERTEX', 'Roflko', 'ADDICT', 'tensai', 'pz', 'BRACE']","['Mako', 'Jimmy', 'KStaar', 'ZILLA', 'callum_murray', 'xertz']","['16', '11']",Inferno,ESEA MDL Season 35 Australia,1894
22-9-20,"['Heretics', 'Lucky', 'kioShiMa', 'Maka', 'Nivera', 'xms']","['SKADE', 'SPELLAN', 'dennyslaw', 'oxygeN', 'Rainwaker', 'Duplicate']","['16', '13']",Overpass,DreamHack Open Fall 2020 Closed Qualifier,1893
22-9-20,"['Heretics', 'Maka', 'xms', 'Lucky', 'kioShiMa', 'Nivera']","['SKADE', 'SPELLAN', 'Rainwaker', 'dennyslaw', 'oxygeN', 'Duplicate']","['6', '16']",Nuke,DreamHack Open Fall 2020 Closed Qualifier,1893
22-9-20,"['North', 'Lekr0', 'aizy', 'gade', 'cajunb', 'MSL']","['Tricked', 'Lucky', 'kwezz', 'sycrone', 'dfen', 'kiR']","['16', '12']",Nuke,DreamHack Open Fall 2020 Closed Qualifier,1892
22-9-20,"['North', 'cajunb', 'gade', 'MSL', 'aizy', 'Lekr0']","['Tricked', 'Lucky', 'kiR', 'dfen', 'sycrone', 'kwezz']","['12', '16']",Dust2,DreamHack Open Fall 2020 Closed Qualifier,1892
22-9-20,"['FATE', 'mar', 'h4rn', 'niki1', 'Patrick', 'blocker']","['Sprout', 'dycha', 'Spiidi', 'snatchie', 'denis', 'faveN']","['13', '16']",Dust2,DreamHack Open Fall 2020 Closed Qualifier,1891
22-9-20,"['FATE', 'mar', 'niki1', 'h4rn', 'blocker', 'Patrick']","['Sprout', 'faveN', 'dycha', 'denis', 'Spiidi', 'snatchie']","['19', '15']",Mirage,DreamHack Open Fall 2020 Closed Qualifier,1891
22-9-20,"['Movistar Riders', 'larsen', 'shokz', 'mopoz', 'steel', 'alex']","['AGF', 'TMB', 'netrick', 'Lukki', 'fr0slev', 'Kristou']","['16', '11']",Train,DreamHack Open Fall 2020 Closed Qualifier,1890
22-9-20,"['Movistar Riders', 'alex', 'shokz', 'larsen', 'steel', 'mopoz']","['AGF', 'fr0slev', 'TMB', 'Kristou', 'Lukki', 'netrick']","['20', '22']",Nuke,DreamHack Open Fall 2020 Closed Qualifier,1890
22-9-20,"['c0ntact', 'ottoNd', 'EspiranTo', 'Spinx', 'Snappi', 'smooya']","['AVEZ', 'Markoś', 'Kylar', 'byali', 'nawrot', 'KEi']","['16', '6']",Mirage,DreamHack Open Fall 2020 Closed Qualifier,1889
22-9-20,"['c0ntact', 'Snappi', 'Spinx', 'smooya', 'EspiranTo', 'ottoNd']","['AVEZ', 'Markoś', 'Kylar', 'nawrot', 'KEi', 'byali']","['19', '15']",Vertigo,DreamHack Open Fall 2020 Closed Qualifier,1889
22-9-20,"['c0ntact', 'smooya', 'Snappi', 'EspiranTo', 'ottoNd', 'Spinx']","['AVEZ', 'Markoś', 'KEi', 'byali', 'Kylar', 'nawrot']","['11', '16']",Train,DreamHack Open Fall 2020 Closed Qualifier,1889
22-9-20,"['Complexity', 'blameF', 'k0nfig', 'poizon', 'RUSH', 'keita']","['SAW', 'stadodo', 'arki', 'JUST', 'rmn', 'MUTiRiS']","['19', '17']",Vertigo,DreamHack Open Fall 2020 Closed Qualifier,1888
22-9-20,"['Complexity', 'blameF', 'k0nfig', 'RUSH', 'poizon', 'keita']","['SAW', 'MUTiRiS', 'arki', 'JUST', 'stadodo', 'rmn']","['16', '9']",Nuke,DreamHack Open Fall 2020 Closed Qualifier,1888
22-9-20,"['Complexity', 'blameF', 'k0nfig', 'RUSH', 'keita', 'poizon']","['SAW', 'stadodo', 'arki', 'JUST', 'MUTiRiS', 'rmn']","['3', '16']",Dust2,DreamHack Open Fall 2020 Closed Qualifier,1888
22-9-20,"['x6tence', 'refrezh', 'Queenix', 'HooXi', 'Nodios', 'zEVES']","['SJ', 'jemi', 'arvid', 'LYNXi', 'KHRN', 'SADDYX']","['16', '10']",Nuke,DreamHack Open Fall 2020 Closed Qualifier,1887
22-9-20,"['x6tence', 'Nodios', 'HooXi', 'refrezh', 'Queenix', 'zEVES']","['SJ', 'SADDYX', 'jemi', 'KHRN', 'arvid', 'LYNXi']","['19', '17']",Overpass,DreamHack Open Fall 2020 Closed Qualifier,1887
22-9-20,"['x6tence', 'refrezh', 'Nodios', 'Queenix', 'HooXi', 'zEVES']","['SJ', 'jemi', 'LYNXi', 'arvid', 'SADDYX', 'KHRN']","['16', '13']",Inferno,DreamHack Open Fall 2020 Closed Qualifier,1887
