Date,Teams,Score,Map,Event,Series
19-10-18,"['OpTic', 'ENCE']","['22', '19']",Train,GG.BET Shuffle - IEM Chicago Qualifier,2193
19-10-18,"['OpTic', 'ENCE']","['16', '12']",Mirage,GG.BET Shuffle - IEM Chicago Qualifier,2193
19-10-18,"['MOUZ', 'BIG']","['16', '19']",Dust2,ESL Pro League Season 8 Europe,2192
19-10-18,"['fnatic', 'Natus Vincere']","['20', '22']",Overpass,ESL Pro League Season 8 Europe,2191
19-10-18,"['Conquer', 'HAVU']","['16', '13']",Overpass,Grail Quest '18 CS:GO Pro,2190
19-10-18,"['HAVU', 'Conquer']","['16', '7']",Nuke,Grail Quest '18 CS:GO Pro,2190
19-10-18,"['Conquer', 'HAVU']","['14', '16']",Dust2,Grail Quest '18 CS:GO Pro,2190
19-10-18,"['BIG', 'MOUZ']","['16', '9']",Inferno,ESL Pro League Season 8 Europe,2189
19-10-18,"['Natus Vincere', 'fnatic']","['16', '11']",Inferno,ESL Pro League Season 8 Europe,2188
19-10-18,"['skeet', 'x6tence Galaxy']","['11', '16']",Inferno,Nordic Championship Winter 2018,2187
19-10-18,"['x6tence Galaxy', 'skeet']","['16', '4']",Mirage,Nordic Championship Winter 2018,2187
19-10-18,"['FURIA Academy', 'Gamdias']","['16', '4']",Overpass,Gamers Club Masters 2018,2186
19-10-18,"['FaZe', 'Astralis']","['12', '16']",Inferno,ECS Season 6 Europe,2185
19-10-18,"['fnatic', 'BIG']","['5', '16']",Train,ESL Pro League Season 8 Europe,2184
19-10-18,"['North', 'G2']","['16', '8']",Inferno,ESL Pro League Season 8 Europe,2183
19-10-18,"['FaZe', 'Astralis']","['14', '16']",Overpass,ECS Season 6 Europe,2182
19-10-18,"['BIG', 'fnatic']","['19', '22']",Overpass,ESL Pro League Season 8 Europe,2181
19-10-18,"['G2', 'North']","['16', '13']",Nuke,ESL Pro League Season 8 Europe,2180
19-10-18,"['SJ', 'Minttu']","['23', '25']",Train,Grail Quest '18 CS:GO Pro,2179
19-10-18,"['Minttu', 'SJ']","['16', '14']",Inferno,Grail Quest '18 CS:GO Pro,2179
19-10-18,"['Isurus', 'Wild']","['16', '19']",Inferno,Gamers Club Masters 2018,2178
19-10-18,"['HAVU', ""Jordan's Money Crew""]","['16', '12']",Overpass,Nordic Championship Winter 2018,2177
19-10-18,"[""Jordan's Money Crew"", 'HAVU']","['16', '12']",Train,Nordic Championship Winter 2018,2177
19-10-18,"[""Jordan's Money Crew"", 'HAVU']","['9', '16']",Nuke,Nordic Championship Winter 2018,2177
19-10-18,"['NIP', 'MOUZ']","['7', '16']",Train,ECS Season 6 Europe,2176
19-10-18,"['Astralis', 'Heroic']","['16', '5']",Dust2,ESL Pro League Season 8 Europe,2175
19-10-18,"['FaZe', 'HellRaisers']","['17', '19']",Overpass,ESL Pro League Season 8 Europe,2174
19-10-18,"['MOUZ', 'NIP']","['7', '16']",Dust2,ECS Season 6 Europe,2173
19-10-18,"['Heroic', 'Astralis']","['9', '16']",Nuke,ESL Pro League Season 8 Europe,2172
19-10-18,"['INTZ.Home', 'Imperial']","['16', '12']",Overpass,Gamers Club Masters 2018,2171
19-10-18,"['HellRaisers', 'FaZe']","['16', '9']",Inferno,ESL Pro League Season 8 Europe,2170
20-10-18,"['MIBR', 'NRG']","['16', '12']",Mirage,ECS Season 6 North America,2169
20-10-18,"['Liquid', 'Cloud9']","['16', '10']",Mirage,ESL Pro League Season 8 North America,2168
20-10-18,"['Complexity', 'Ghost']","['16', '6']",Nuke,ESL Pro League Season 8 North America,2167
20-10-18,"['MIBR', 'NRG']","['16', '12']",Train,ECS Season 6 North America,2166
20-10-18,"['W7M', 'Rude']","['16', '0']",Nuke,Gamers Club Masters 2018,2165
20-10-18,"['Complexity', 'Ghost']","['8', '16']",Inferno,ESL Pro League Season 8 North America,2164
20-10-18,"['Cloud9', 'Liquid']","['16', '13']",Cache,ESL Pro League Season 8 North America,2163
20-10-18,"['Taboo', 'madlikewizards']","['14', '16']",Overpass,AOC CyberGamer Premier League Spring 2018 Finals,2162
20-10-18,"['Complexity', 'Liquid']","['16', '2']",Mirage,ECS Season 6 North America,2161
20-10-18,"['INTZ', 'Renegades']","['10', '16']",Inferno,ESL Pro League Season 8 North America,2160
20-10-18,"['Luminosity', 'NRG']","['8', '16']",Inferno,ESL Pro League Season 8 North America,2159
20-10-18,"['Liquid', 'Complexity']","['16', '10']",Cache,ECS Season 6 North America,2158
20-10-18,"['Luminosity', 'NRG']","['16', '11']",Cache,ESL Pro League Season 8 North America,2157
20-10-18,"['INTZ', 'Renegades']","['14', '16']",Dust2,ESL Pro League Season 8 North America,2156
20-10-18,"['Breakaway', 'TRIDENT']","['9', '16']",Mirage,AOC CyberGamer Premier League Spring 2018 Finals,2155
20-10-18,"['Flash', '5POWER']","['8', '16']",Dust2,eXTREMESLAND 2018 Asia Finals,2154
20-10-18,"['5POWER', 'Flash']","['12', '16']",Train,eXTREMESLAND 2018 Asia Finals,2154
20-10-18,"['Flash', '5POWER']","['16', '7']",Cache,eXTREMESLAND 2018 Asia Finals,2154
20-10-18,"['eUnited', 'Rogue']","['16', '1']",Nuke,ESL Pro League Season 8 North America,2153
20-10-18,"['Envy', 'MIBR']","['4', '16']",Train,ESL Pro League Season 8 North America,2152
20-10-18,"['madlikewizards', 'TRIDENT']","['16', '7']",Mirage,AOC CyberGamer Premier League Spring 2018 Finals,2151
20-10-18,"['Rogue', 'eUnited']","['10', '16']",Mirage,ESL Pro League Season 8 North America,2150
20-10-18,"['MIBR', 'Envy']","['16', '4']",Mirage,ESL Pro League Season 8 North America,2149
20-10-18,"['Breakaway', 'Taboo']","['13', '16']",Train,AOC CyberGamer Premier League Spring 2018 Finals,2148
20-10-18,"['Breakaway', 'Taboo']","['16', '10']",Mirage,AOC CyberGamer Premier League Spring 2018 Finals,2148
20-10-18,"['Breakaway', 'Taboo']","['6', '16']",Overpass,AOC CyberGamer Premier League Spring 2018 Finals,2148
20-10-18,"['Bl1nK8', 'IGNITE']","['16', '8']",Cache,WESG 2018 Cambodia Regional Finals,2147
20-10-18,"['Bl1nK8', 'IGNITE']","['12', '16']",Mirage,WESG 2018 Cambodia Regional Finals,2147
20-10-18,"['IGNITE', 'Bl1nK8']","['16', '11']",Train,WESG 2018 Cambodia Regional Finals,2147
20-10-18,"['Invictus', 'God Particles']","['9', '16']",Inferno,Taiwan Excellence Gaming Cup 2018,2146
20-10-18,"['TNC', 'MVP PK']","['8', '16']",Dust2,eXTREMESLAND 2018 Asia Finals,2145
20-10-18,"['MVP PK', 'TNC']","['16', '0']",Inferno,eXTREMESLAND 2018 Asia Finals,2145
20-10-18,"['XGR', 'WORTEX']","['13', '16']",Dust2,BESL Pro Season 2 Finals,2144
20-10-18,"['WORTEX', 'XGR']","['12', '16']",Train,BESL Pro Season 2 Finals,2144
20-10-18,"['WORTEX', 'XGR']","['5', '16']",Overpass,BESL Pro Season 2 Finals,2144
20-10-18,"['Granit', 'GRIFFINS']","['16', '12']",Dust2,Polbit Arena 2018,2143
20-10-18,"['Chiefs', 'NASR']","['16', '8']",Train,eXTREMESLAND 2018 Asia Finals,2142
20-10-18,"['NASR', 'Chiefs']","['16', '4']",Nuke,eXTREMESLAND 2018 Asia Finals,2142
20-10-18,"['Chiefs', 'NASR']","['9', '16']",Inferno,eXTREMESLAND 2018 Asia Finals,2142
20-10-18,"['The Foxes', 'Apocalypse']","['16', '10']",Overpass,WESG 2018 Cambodia Regional Finals,2141
20-10-18,"['Apocalypse', 'The Foxes']","['16', '14']",Mirage,WESG 2018 Cambodia Regional Finals,2141
20-10-18,"['Apocalypse', 'The Foxes']","['7', '16']",Cache,WESG 2018 Cambodia Regional Finals,2141
20-10-18,"['Codewise Unicorns', 'Izako Boars']","['7', '16']",Mirage,Polbit Arena 2018,2140
20-10-18,"['Entity', 'God Particles']","['16', '3']",Mirage,Taiwan Excellence Gaming Cup 2018,2139
20-10-18,"['Izako Boars', 'GRIFFINS']","['16', '2']",Overpass,Polbit Arena 2018,2138
20-10-18,"['1337HUANIA', 'Wolsung']","['6', '16']",Mirage,BESL Pro Season 2 Finals,2137
20-10-18,"['1337HUANIA', 'Wolsung']","['4', '16']",Dust2,BESL Pro Season 2 Finals,2137
20-10-18,"['GRIFFINS', 'Codewise Unicorns']","['14', '16']",Cache,Polbit Arena 2018,2136
20-10-18,"['BOOT-d[S]', 'FrostFire']","['14', '16']",Nuke,eXTREMESLAND 2018 Asia Finals,2135
20-10-18,"['FrostFire', 'BOOT-d[S]']","['3', '16']",Train,eXTREMESLAND 2018 Asia Finals,2135
20-10-18,"['BOOT-d[S]', 'FrostFire']","['16', '11']",Mirage,eXTREMESLAND 2018 Asia Finals,2135
20-10-18,"['Granit', 'Izako Boars']","['22', '18']",Inferno,Polbit Arena 2018,2134
20-10-18,"['OpTic', 'LDLC']","['16', '8']",Overpass,GG.BET Shuffle - IEM Chicago Qualifier,2133
20-10-18,"['OpTic', 'LDLC']","['7', '16']",Mirage,GG.BET Shuffle - IEM Chicago Qualifier,2133
20-10-18,"['OpTic', 'LDLC']","['14', '16']",Train,GG.BET Shuffle - IEM Chicago Qualifier,2133
20-10-18,"['Gamdias', 'Isurus']","['10', '16']",Dust2,Gamers Club Masters 2018,2132
20-10-18,"['Granit', 'Codewise Unicorns']","['4', '16']",Train,Polbit Arena 2018,2131
20-10-18,"['Spirit', '90s druglords']","['16', '4']",Nuke,DreamHack Open Atlanta 2018 Europe Open Qualifier,2130
20-10-18,"['Sprout', 'Lyngby Vikings']","['16', '4']",Nuke,DreamHack Open Atlanta 2018 Europe Open Qualifier,2129
20-10-18,"['Dragons', 'MAXISAUCISSE']","['16', '6']",Nuke,DreamHack Open Atlanta 2018 Europe Open Qualifier,2128
20-10-18,"['Vyalie Pitoni', 'Represent']","['16', '11']",Mirage,DreamHack Open Atlanta 2018 Europe Open Qualifier,2127
20-10-18,"['PRIDE', 'PACT']","['16', '14']",Train,DreamHack Open Atlanta 2018 Europe Open Qualifier,2126
20-10-18,"['PANTHERS', 'Chaos']","['16', '11']",Inferno,DreamHack Open Atlanta 2018 Europe Open Qualifier,2125
20-10-18,"['Royal Bandits', 'Valiance']","['9', '16']",Inferno,DreamHack Open Atlanta 2018 Europe Open Qualifier,2124
20-10-18,"['Planetkey', 'HyperioN']","['10', '16']",Nuke,DreamHack Open Atlanta 2018 Europe Open Qualifier,2123
20-10-18,"['x6tence Galaxy', 'Movistar Riders']","['14', '16']",Cache,La Copa 2018 Finals,2122
20-10-18,"['Movistar Riders', 'x6tence Galaxy']","['16', '0']",Inferno,La Copa 2018 Finals,2122
20-10-18,"['XGR', 'Wolsung']","['15', '19']",Train,BESL Pro Season 2 Finals,2121
20-10-18,"['XGR', 'Wolsung']","['10', '16']",Mirage,BESL Pro Season 2 Finals,2121
20-10-18,"['Rude', 'Imperial']","['7', '16']",Cache,Gamers Club Masters 2018,2120
20-10-18,"['Natus Vincere', 'G2']","['11', '16']",Inferno,ESL Pro League Season 8 Europe,2119
20-10-18,"['Windigo', 'BIG']","['17', '19']",Nuke,ESL Pro League Season 8 Europe,2118
20-10-18,"['EURONICS', 'Brute']","['13', '16']",Overpass,Polbit Arena 2018,2117
20-10-18,"['Dragons', 'Sprout']","['5', '16']",Mirage,DreamHack Open Atlanta 2018 Europe Open Qualifier,2116
20-10-18,"['PANTHERS', 'Spirit']","['16', '7']",Cache,DreamHack Open Atlanta 2018 Europe Open Qualifier,2115
20-10-18,"['HyperioN', 'Valiance']","['10', '16']",Cache,DreamHack Open Atlanta 2018 Europe Open Qualifier,2114
20-10-18,"['PRIDE', 'Vyalie Pitoni']","['16', '19']",Cache,DreamHack Open Atlanta 2018 Europe Open Qualifier,2113
20-10-18,"['G2', 'Natus Vincere']","['9', '16']",Overpass,ESL Pro League Season 8 Europe,2112
20-10-18,"['BIG', 'Windigo']","['16', '4']",Overpass,ESL Pro League Season 8 Europe,2111
20-10-18,"['Paprykarze', 'EURONICS']","['9', '16']",Mirage,Polbit Arena 2018,2110
20-10-18,"['FURIA Academy', 'Wild']","['14', '16']",Dust2,Gamers Club Masters 2018,2109
20-10-18,"['Minttu', 'HAVU']","['16', '19']",Dust2,Grail Quest '18 CS:GO Pro,2108
20-10-18,"['HAVU', 'Minttu']","['16', '11']",Cache,Grail Quest '18 CS:GO Pro,2108
20-10-18,"['Natus Vincere', 'Astralis']","['4', '16']",Overpass,ESL Pro League Season 8 Europe,2107
20-10-18,"['North', 'FaZe']","['10', '16']",Overpass,ESL Pro League Season 8 Europe,2106
20-10-18,"['Brute', 'Paprykarze']","['16', '2']",Mirage,Polbit Arena 2018,2105
20-10-18,"['Infamous', 'iNTACT']","['16', '5']",Train,WESG 2018 United States Playoffs,2104
20-10-18,"['iNTACT', 'Infamous']","['6', '16']",Inferno,WESG 2018 United States Playoffs,2104
20-10-18,"['Spacestation', 'Vireo.pro']","['12', '16']",Mirage,WESG 2018 United States Playoffs,2103
20-10-18,"['Spacestation', 'Vireo.pro']","['9', '16']",Cache,WESG 2018 United States Playoffs,2103
20-10-18,"['Vision', '4US']","['14', '16']",Overpass,DreamHack Open Atlanta 2018 North America Open Qualifier,2102
20-10-18,"['Final Feature', 'RED STAR']","['16', '12']",Inferno,DreamHack Open Atlanta 2018 North America Open Qualifier,2101
20-10-18,"['Duffle Bag Men', 'cantwinalan']","['16', '14']",Overpass,DreamHack Open Atlanta 2018 North America Open Qualifier,2100
20-10-18,"['Living Like Larry', 'Bravado']","['12', '16']",Train,DreamHack Open Atlanta 2018 North America Open Qualifier,2099
20-10-18,"['ETHEREAL', 'FURIA']","['3', '16']",Inferno,DreamHack Open Atlanta 2018 North America Open Qualifier,2098
20-10-18,"['Astralis', 'Natus Vincere']","['16', '19']",Dust2,ESL Pro League Season 8 Europe,2097
20-10-18,"['Run This Town', 'Whatever It Takes']","['12', '16']",Cache,DreamHack Open Atlanta 2018 North America Open Qualifier,2096
20-10-18,"['FaZe', 'North']","['14', '16']",Inferno,ESL Pro League Season 8 Europe,2095
20-10-18,"['W7M', 'INTZ.Home']","['16', '13']",Mirage,Gamers Club Masters 2018,2094
20-10-18,"['fnatic', 'MOUZ']","['7', '16']",Inferno,ECS Season 6 Europe,2093
20-10-18,"['FURIA', 'Bravado']","['16', '8']",Inferno,DreamHack Open Atlanta 2018 North America Open Qualifier,2092
20-10-18,"['4US', ""Prex's Goon Squad""]","['16', '8']",Inferno,DreamHack Open Atlanta 2018 North America Open Qualifier,2091
20-10-18,"['Duffle Bag Men', 'Whatever It Takes']","['16', '6']",Inferno,DreamHack Open Atlanta 2018 North America Open Qualifier,2090
20-10-18,"['G2', 'Astralis']","['3', '16']",Overpass,ESL Pro League Season 8 Europe,2089
20-10-18,"['Infamous', 'Vireo.pro']","['17', '19']",Mirage,WESG 2018 United States Playoffs,2088
20-10-18,"['Vireo.pro', 'Infamous']","['16', '8']",Inferno,WESG 2018 United States Playoffs,2088
20-10-18,"['Spacestation', 'iNTACT']","['19', '16']",Nuke,WESG 2018 United States Playoffs,2087
20-10-18,"['iNTACT', 'Spacestation']","['11', '16']",Overpass,WESG 2018 United States Playoffs,2087
20-10-18,"['Final Feature', 'MWNL']","['16', '4']",Overpass,DreamHack Open Atlanta 2018 North America Open Qualifier,2086
20-10-18,"['fnatic', 'MOUZ']","['16', '6']",Dust2,ECS Season 6 Europe,2085
20-10-18,"['BIG', 'Heroic']","['11', '16']",Dust2,ESL Pro League Season 8 Europe,2084
20-10-18,"['Astralis', 'G2']","['16', '2']",Inferno,ESL Pro League Season 8 Europe,2083
20-10-18,"['Isurus', 'INTZ.Home']","['16', '8']",Train,Gamers Club Masters 2018,2082
20-10-18,"['BIG', 'Heroic']","['16', '10']",Train,ESL Pro League Season 8 Europe,2081
21-10-18,"['Rogue', 'NRG']","['16', '10']",Nuke,ECS Season 6 North America,2080
21-10-18,"['INTZ', 'Envy']","['16', '3']",Train,ESL Pro League Season 8 North America,2079
21-10-18,"['eUnited', 'Complexity']","['16', '9']",Mirage,ESL Pro League Season 8 North America,2078
21-10-18,"['FURIA Academy', 'Imperial']","['10', '16']",Inferno,Gamers Club Masters 2018,2077
21-10-18,"['Infamous', 'Spacestation']","['4', '16']",Cache,WESG 2018 United States Playoffs,2076
21-10-18,"['Spacestation', 'Infamous']","['16', '8']",Dust2,WESG 2018 United States Playoffs,2076
21-10-18,"['Envy', 'INTZ']","['6', '16']",Cache,ESL Pro League Season 8 North America,2075
21-10-18,"['Rogue', 'NRG']","['11', '16']",Inferno,ECS Season 6 North America,2074
21-10-18,"['Complexity', 'eUnited']","['11', '16']",Cache,ESL Pro League Season 8 North America,2073
21-10-18,"['NRG', 'Luminosity']","['16', '4']",Overpass,ECS Season 6 North America,2072
21-10-18,"['Isurus', 'Imperial']","['11', '16']",Dust2,Gamers Club Masters 2018,2071
21-10-18,"['TRIDENT', 'Taboo']","['16', '11']",Overpass,AOC CyberGamer Premier League Spring 2018 Finals,2070
21-10-18,"['TRIDENT', 'Taboo']","['16', '14']",Cache,AOC CyberGamer Premier League Spring 2018 Finals,2070
21-10-18,"['Cloud9', 'INTZ']","['10', '16']",Train,ESL Pro League Season 8 North America,2069
21-10-18,"['Liquid', 'MIBR']","['1', '16']",Inferno,ESL Pro League Season 8 North America,2068
21-10-18,"['Luminosity', 'NRG']","['5', '16']",Train,ECS Season 6 North America,2067
21-10-18,"['MIBR', 'Liquid']","['16', '9']",Dust2,ESL Pro League Season 8 North America,2066
21-10-18,"['INTZ', 'Cloud9']","['6', '16']",Inferno,ESL Pro League Season 8 North America,2065
21-10-18,"['MIBR', 'NRG']","['16', '14']",Mirage,ESL Pro League Season 8 North America,2064
21-10-18,"['Liquid', 'Rogue']","['16', '2']",Dust2,ESL Pro League Season 8 North America,2063
21-10-18,"['NRG', 'MIBR']","['13', '16']",Train,ESL Pro League Season 8 North America,2062
21-10-18,"['TRIDENT', 'madlikewizards']","['5', '16']",Cache,AOC CyberGamer Premier League Spring 2018 Finals,2061
21-10-18,"['TRIDENT', 'madlikewizards']","['10', '16']",Inferno,AOC CyberGamer Premier League Spring 2018 Finals,2061
21-10-18,"['Rogue', 'Liquid']","['16', '10']",Cache,ESL Pro League Season 8 North America,2060
21-10-18,"['Flash', 'MVP PK']","['16', '14']",Dust2,eXTREMESLAND 2018 Asia Finals,2059
21-10-18,"['MVP PK', 'Flash']","['16', '9']",Mirage,eXTREMESLAND 2018 Asia Finals,2059
21-10-18,"['Flash', 'MVP PK']","['8', '16']",Cache,eXTREMESLAND 2018 Asia Finals,2059
21-10-18,"['The Foxes', 'IGNITE']","['16', '8']",Mirage,WESG 2018 Cambodia Regional Finals,2058
21-10-18,"['The Foxes', 'IGNITE']","['16', '4']",Cache,WESG 2018 Cambodia Regional Finals,2058
21-10-18,"['NASR', 'BOOT-d[S]']","['6', '16']",Train,eXTREMESLAND 2018 Asia Finals,2057
21-10-18,"['BOOT-d[S]', 'NASR']","['15', '19']",Inferno,eXTREMESLAND 2018 Asia Finals,2057
21-10-18,"['NASR', 'BOOT-d[S]']","['16', '12']",Mirage,eXTREMESLAND 2018 Asia Finals,2057
21-10-18,"['Codewise Unicorns', 'Brute']","['16', '2']",Inferno,Polbit Arena 2018,2056
21-10-18,"['Brute', 'Codewise Unicorns']","['19', '17']",Train,Polbit Arena 2018,2056
21-10-18,"['Brute', 'Codewise Unicorns']","['16', '12']",Nuke,Polbit Arena 2018,2056
21-10-18,"['CHI DA?', 'Mantegos']","['10', '16']",Cache,WESG 2018 Kazakhstan Qualifier,2055
21-10-18,"['Mantegos', 'CHI DA?']","['16', '12']",Inferno,WESG 2018 Kazakhstan Qualifier,2055
21-10-18,"['Vega Squadron', 'Vyalie Pitoni']","['16', '4']",Mirage,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2054
21-10-18,"['Vyalie Pitoni', 'Vega Squadron']","['16', '4']",Inferno,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2054
21-10-18,"['Vyalie Pitoni', 'Vega Squadron']","['16', '11']",Cache,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2054
21-10-18,"['Sprout', 'Vitality']","['7', '16']",Mirage,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2053
21-10-18,"['Vitality', 'Sprout']","['16', '8']",Cache,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2053
21-10-18,"['Valiance', 'LDLC']","['16', '13']",Cache,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2052
21-10-18,"['LDLC', 'Valiance']","['16', '11']",Dust2,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2052
21-10-18,"['LDLC', 'Valiance']","['7', '16']",Mirage,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2052
21-10-18,"['AGO', 'PANTHERS']","['12', '16']",Overpass,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2051
21-10-18,"['PANTHERS', 'AGO']","['19', '16']",Train,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2051
21-10-18,"['Honor & Glory', 'Orda']","['16', '6']",Cache,WESG 2018 Kazakhstan Qualifier,2050
21-10-18,"['Honor & Glory', 'Orda']","['16', '9']",Dust2,WESG 2018 Kazakhstan Qualifier,2050
21-10-18,"['Izako Boars', 'EURONICS']","['16', '12']",Dust2,Polbit Arena 2018,2049
21-10-18,"['Izako Boars', 'EURONICS']","['13', '16']",Mirage,Polbit Arena 2018,2049
21-10-18,"['EURONICS', 'Izako Boars']","['9', '16']",Overpass,Polbit Arena 2018,2049
21-10-18,"['NASR', 'MVP PK']","['1', '16']",Nuke,eXTREMESLAND 2018 Asia Finals,2048
21-10-18,"['MVP PK', 'NASR']","['16', '10']",Train,eXTREMESLAND 2018 Asia Finals,2048
21-10-18,"['HAVU', 'x6tence Galaxy']","['16', '12']",Mirage,Nordic Championship Winter 2018,2047
21-10-18,"['HAVU', 'x6tence Galaxy']","['16', '9']",Train,Nordic Championship Winter 2018,2047
21-10-18,"['x6tence Galaxy', 'HAVU']","['13', '16']",Overpass,Nordic Championship Winter 2018,2047
21-10-18,"['Vitality', 'PANTHERS']","['16', '4']",Inferno,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2046
21-10-18,"['PANTHERS', 'Vitality']","['6', '16']",Nuke,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2046
21-10-18,"['Honor & Glory', 'Mantegos']","['17', '19']",Cache,WESG 2018 Kazakhstan Qualifier,2045
21-10-18,"['Honor & Glory', 'Mantegos']","['14', '16']",Inferno,WESG 2018 Kazakhstan Qualifier,2045
21-10-18,"['W7M', 'Wild']","['16', '14']",Inferno,Gamers Club Masters 2018,2044
21-10-18,"['Vyalie Pitoni', 'Valiance']","['11', '16']",Dust2,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2043
21-10-18,"['Vyalie Pitoni', 'Valiance']","['16', '13']",Nuke,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2043
21-10-18,"['Vyalie Pitoni', 'Valiance']","['16', '4']",Inferno,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2043
21-10-18,"['Natus Vincere', 'Heroic']","['16', '9']",Dust2,ESL Pro League Season 8 Europe,2042
21-10-18,"['North', 'fnatic']","['16', '11']",Dust2,ESL Pro League Season 8 Europe,2041
21-10-18,"['Imperial', 'Wild']","['8', '16']",Dust2,Gamers Club Masters 2018,2040
21-10-18,"['EURONICS', 'Codewise Unicorns']","['10', '16']",Inferno,Polbit Arena 2018,2039
21-10-18,"['EURONICS', 'Codewise Unicorns']","['11', '16']",Mirage,Polbit Arena 2018,2039
21-10-18,"['Izako Boars', 'Brute']","['11', '16']",Overpass,Polbit Arena 2018,2038
21-10-18,"['Izako Boars', 'Brute']","['16', '13']",Dust2,Polbit Arena 2018,2038
21-10-18,"['Brute', 'Izako Boars']","['10', '16']",Mirage,Polbit Arena 2018,2038
21-10-18,"['Natus Vincere', 'Heroic']","['16', '6']",Train,ESL Pro League Season 8 Europe,2037
21-10-18,"['fnatic', 'North']","['16', '9']",Train,ESL Pro League Season 8 Europe,2036
21-10-18,"['ALTERNATE aTTaX', 'Reseaux']","['16', '6']",Nuke,NoxFire League,2035
21-10-18,"['OpTic', 'North']","['12', '16']",Train,ECS Season 6 Europe,2034
21-10-18,"['Natus Vincere', 'Windigo']","['16', '8']",Overpass,ESL Pro League Season 8 Europe,2033
21-10-18,"['FaZe', 'MOUZ']","['16', '13']",Inferno,ESL Pro League Season 8 Europe,2032
21-10-18,"['Vitality', 'Vyalie Pitoni']","['16', '4']",Inferno,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2031
21-10-18,"['Vyalie Pitoni', 'Vitality']","['11', '16']",Dust2,DreamHack Open Atlanta 2018 Europe Closed Qualifier,2031
21-10-18,"['Epsilon', 'Endpoint']","['16', '14']",Overpass,ESEA MDL Season 29 Europe,2030
21-10-18,"['OpTic', 'North']","['12', '16']",Inferno,ECS Season 6 Europe,2029
21-10-18,"['eUnited', 'Duffle Bag Men']","['16', '10']",Mirage,DreamHack Open Atlanta 2018 North America Closed Qualifier,2028
21-10-18,"['Duffle Bag Men', 'eUnited']","['4', '16']",Overpass,DreamHack Open Atlanta 2018 North America Closed Qualifier,2028
21-10-18,"['Spacestation', 'Final Feature']","['16', '10']",Overpass,DreamHack Open Atlanta 2018 North America Closed Qualifier,2027
21-10-18,"['Final Feature', 'Spacestation']","['3', '16']",Cache,DreamHack Open Atlanta 2018 North America Closed Qualifier,2027
21-10-18,"['TeamOne', 'FURIA']","['16', '8']",Inferno,DreamHack Open Atlanta 2018 North America Closed Qualifier,2026
21-10-18,"['FURIA', 'TeamOne']","['19', '17']",Train,DreamHack Open Atlanta 2018 North America Closed Qualifier,2026
21-10-18,"['FURIA', 'TeamOne']","['16', '3']",Overpass,DreamHack Open Atlanta 2018 North America Closed Qualifier,2026
21-10-18,"['Windigo', 'Natus Vincere']","['11', '16']",Mirage,ESL Pro League Season 8 Europe,2025
21-10-18,"['MOUZ', 'FaZe']","['16', '13']",Mirage,ESL Pro League Season 8 Europe,2024
21-10-18,"['Movistar Riders', 'Valiance']","['13', '16']",Nuke,GG.BET Shuffle Closed Qualifier,2023
21-10-18,"['Movistar Riders', 'Valiance']","['5', '16']",Train,GG.BET Shuffle Closed Qualifier,2023
21-10-18,"['fnatic', 'OpTic']","['16', '5']",Inferno,ECS Season 6 Europe,2022
21-10-18,"['Wild', 'W7M']","['16', '9']",Nuke,Gamers Club Masters 2018,2021
21-10-18,"['W7M', 'Wild']","['14', '16']",Train,Gamers Club Masters 2018,2021
21-10-18,"['G2', 'BIG']","['6', '16']",Dust2,ESL Pro League Season 8 Europe,2020
21-10-18,"['MOUZ', 'Heroic']","['16', '13']",Train,ESL Pro League Season 8 Europe,2019
21-10-18,"['Spacestation', '4US']","['16', '12']",Inferno,DreamHack Open Atlanta 2018 North America Closed Qualifier,2018
21-10-18,"['4US', 'Spacestation']","['11', '16']",Dust2,DreamHack Open Atlanta 2018 North America Closed Qualifier,2018
21-10-18,"['BIG', 'G2']","['11', '16']",Cache,ESL Pro League Season 8 Europe,2017
21-10-18,"['OpTic', 'fnatic']","['12', '16']",Train,ECS Season 6 Europe,2016
21-10-18,"['Heroic', 'MOUZ']","['3', '16']",Nuke,ESL Pro League Season 8 Europe,2015
21-10-18,"['eUnited', 'FURIA']","['16', '3']",Train,DreamHack Open Atlanta 2018 North America Closed Qualifier,2014
21-10-18,"['FURIA', 'eUnited']","['5', '16']",Mirage,DreamHack Open Atlanta 2018 North America Closed Qualifier,2014
22-10-18,"['MIBR', 'Cloud9']","['12', '16']",Mirage,ECS Season 6 North America,2013
22-10-18,"['Envy', 'Rogue']","['6', '16']",Dust2,ESL Pro League Season 8 North America,2012
