Date,Team1,Team2,Score,Map,Event,Series
29-4-21,"['TYLOO', 'Summer', 'somebody', 'Attacker', 'DANK1NG', 'SLOWLY']","['Invictus', 'bottle', 'Starry', 'flying', 'DeStRoYeR', 'Viva']","['16', '13']",Inferno,Perfect World League Season 1 2021,5643
29-4-21,"['eXploit', 'BLOODZ', 'renatoohaxx', 'plat', 'obj', 'whatz']","['PACT', 'MINISE', 'Sobol', 'bnox', 'lunAtic', 'darko']","['11', '16']",Train,LOOT.BET Season 9,5642
29-4-21,"['eXploit', 'whatz', 'BLOODZ', 'obj', 'plat', 'renatoohaxx']","['PACT', 'darko', 'MINISE', 'bnox', 'Sobol', 'lunAtic']","['16', '13']",Dust2,LOOT.BET Season 9,5642
29-4-21,"['eXploit', 'renatoohaxx', 'BLOODZ', 'whatz', 'plat', 'obj']","['PACT', 'lunAtic', 'darko', 'bnox', 'MINISE', 'Sobol']","['16', '8']",Nuke,LOOT.BET Season 9,5642
29-4-21,"['Sampi', 'bery', 'kinzo', 'Pechyn', 'queztone', 'noobiq']","['Caronte', 'DeathZz', 'dav1g', 'SunPayus', 'Slaxx', 'adamS']","['12', '16']",Dust2,REPUBLEAGUE TIPOS Season 1,5641
29-4-21,"['Sampi', 'queztone', 'noobiq', 'Pechyn', 'kinzo', 'bery']","['Caronte', 'SunPayus', 'dav1g', 'DeathZz', 'Slaxx', 'adamS']","['10', '16']",Inferno,REPUBLEAGUE TIPOS Season 1,5641
29-4-21,"['Gambit', 'HObbit', 'sh1ro', 'Ax1Le', 'interz', 'nafany']","['Fiend', 'bubble', 'REDSTAR', 'dream3r', 'v1c7oR', 'mar']","['16', '5']",Dust2,DreamHack Masters Spring 2021,5640
29-4-21,"['Spirit', 'degster', 'sdy', 'mir', 'chopper', 'magixx']","['G2', 'huNter-', 'NiKo', 'nexa', 'AMANEK', 'JACKZ']","['16', '19']",Mirage,DreamHack Masters Spring 2021,5639
29-4-21,"['AGO', 'rallen', 'snatchie', 'F1KU', 'Furlan', 'reatz']","['Case', 'n1ssim', 'delboNi', 'yepz', 'land1n', 'dzt']","['22', '18']",Mirage,Spring Sweet Spring 1,5638
29-4-21,"['AGO', 'Furlan', 'snatchie', 'F1KU', 'rallen', 'reatz']","['Case', 'n1ssim', 'delboNi', 'dzt', 'land1n', 'yepz']","['16', '7']",Inferno,Spring Sweet Spring 1,5638
29-4-21,"['Copenhagen Flames', 'jabbi', 'nicoodoz', 'AcilioN', 'maNkz', 'Nodios']","['SKADE', 'dennyslaw', 'SHiPZ', 'oxygeN', 'Rainwaker', 'Duplicate']","['19', '15']",Train,Spring Sweet Spring 1,5637
29-4-21,"['Copenhagen Flames', 'Nodios', 'nicoodoz', 'maNkz', 'jabbi', 'AcilioN']","['SKADE', 'SHiPZ', 'Duplicate', 'dennyslaw', 'Rainwaker', 'oxygeN']","['16', '4']",Nuke,Spring Sweet Spring 1,5637
29-4-21,"['Copenhagen Flames', 'AcilioN', 'Nodios', 'maNkz', 'jabbi', 'nicoodoz']","['SKADE', 'oxygeN', 'dennyslaw', 'Rainwaker', 'Duplicate', 'SHiPZ']","['9', '16']",Overpass,Spring Sweet Spring 1,5637
29-4-21,"['ViCi', 'aumaN', 'JamYoung', 'zhokiNg', 'Kaze', 'advent']","['Wings Up', 'lan', 'ChildKing', 'Martin', 'DD', 'gas']","['19', '17']",Nuke,Perfect World League Season 1 2021,5636
29-4-21,"['ViCi', 'JamYoung', 'Kaze', 'aumaN', 'zhokiNg', 'advent']","['Wings Up', 'ChildKing', 'gas', 'lan', 'Martin', 'DD']","['16', '12']",Mirage,Perfect World League Season 1 2021,5636
29-4-21,"['ViCi', 'aumaN', 'JamYoung', 'Kaze', 'zhokiNg', 'advent']","['Wings Up', 'ChildKing', 'gas', 'Martin', 'DD', 'lan']","['16', '8']",Inferno,Perfect World League Season 1 2021,5636
29-4-21,"['Natus Vincere', 's1mple', 'electroNic', 'Boombl4', 'Perfecto', 'b1t']","['MOUZ', 'Bymas', 'frozen', 'acoR', 'ropz', 'dexter']","['16', '14']",Overpass,DreamHack Masters Spring 2021,5635
29-4-21,"['Izako Boars', 'szejn', 'STOMP', 'TOAO', 'siuhy', 'byali']","['OFFSET', 'fox', 'RIZZZ', 'shellzi', 'snapy', 'NOPEEJ']","['7', '16']",Dust2,LOOT.BET Season 9,5634
29-4-21,"['Izako Boars', 'STOMP', 'szejn', 'siuhy', 'byali', 'TOAO']","['OFFSET', 'shellzi', 'NOPEEJ', 'snapy', 'RIZZZ', 'fox']","['16', '8']",Mirage,LOOT.BET Season 9,5634
29-4-21,"['FaZe', 'coldzera', 'broky', 'karrigan', 'Twistzz', 'rain']","['Virtus.pro', 'YEKINDAR', 'Qikert', 'buster', 'Jame', 'SANJI']","['16', '13']",Train,DreamHack Masters Spring 2021,5633
29-4-21,"['Entropiq', 'AJTT', 'MoriiSko', 'HONES', 'leckr', 'capseN']","['Movistar Riders', 'alex', 'smooya', 'steel', 'shokz', 'mopoz']","['16', '8']",Nuke,REPUBLEAGUE TIPOS Season 1,5632
29-4-21,"['Entropiq', 'capseN', 'leckr', 'MoriiSko', 'AJTT', 'HONES']","['Movistar Riders', 'smooya', 'mopoz', 'alex', 'shokz', 'steel']","['12', '16']",Overpass,REPUBLEAGUE TIPOS Season 1,5632
29-4-21,"['Astralis', 'Magisk', 'Xyp9x', 'Bubzkji', 'dupreeh', 'gla1ve']","['Extra Salt', 'Sonic', 'MarKE', 'oSee', 'FaNg', 'JT']","['16', '8']",Nuke,DreamHack Masters Spring 2021,5631
29-4-21,"['Lyngby Vikings', 'anarkez', 'raalz', 'hns', 'FASHR', 'birdfromsky']","['Apeks', 'Grusarn', 'dennis', 'kreaz', 'FREDDyFROG', 'Relaxa']","['16', '11']",Nuke,Spring Sweet Spring 1,5630
29-4-21,"['Lyngby Vikings', 'anarkez', 'hns', 'raalz', 'birdfromsky', 'FASHR']","['Apeks', 'Relaxa', 'kreaz', 'Grusarn', 'FREDDyFROG', 'dennis']","['19', '17']",Overpass,Spring Sweet Spring 1,5630
29-4-21,"['Lyngby Vikings', 'birdfromsky', 'FASHR', 'anarkez', 'raalz', 'hns']","['Apeks', 'FREDDyFROG', 'dennis', 'kreaz', 'Grusarn', 'Relaxa']","['4', '16']",Train,Spring Sweet Spring 1,5630
29-4-21,"['Complexity', 'jks', 'blameF', 'k0nfig', 'RUSH', 'poizon']","['Vitality', 'ZywOo', 'apEX', 'shox', 'misutaaa', 'Kyojin']","['10', '16']",Nuke,DreamHack Masters Spring 2021,5629
29-4-21,"['K23', 'neaLaN', 'mou', 'AdreN', 'n0rb3r7', 'fame']","['forZe', 'zorte', 'almazer', 'Jerry', 'FL1T', 'KENSI']","['16', '14']",Dust2,Spring Sweet Spring 1,5628
29-4-21,"['K23', 'mou', 'neaLaN', 'fame', 'n0rb3r7', 'AdreN']","['forZe', 'Jerry', 'zorte', 'KENSI', 'FL1T', 'almazer']","['19', '16']",Mirage,Spring Sweet Spring 1,5628
29-4-21,"['K23', 'mou', 'n0rb3r7', 'fame', 'AdreN', 'neaLaN']","['forZe', 'almazer', 'Jerry', 'FL1T', 'KENSI', 'zorte']","['16', '14']",Inferno,Spring Sweet Spring 1,5628
29-4-21,"['FURIA', 'yuurih', 'VINI', 'KSCERATO', 'arT', 'junior']","['BIG', 'tiziaN', 'k1to', 'tabseN', 'syrsoN', 'XANTARES']","['16', '6']",Vertigo,DreamHack Masters Spring 2021,5627
29-4-21,"['paiN', 'hardzao', 'NEKIZ', 'saffee', 'biguzera', 'PKL']","['Heroic', 'cadiaN', 'refrezh', 'sjuush', 'TeSeS', 'stavn']","['6', '16']",Nuke,DreamHack Masters Spring 2021,5626
29-4-21,"['Gambit', 'Ax1Le', 'sh1ro', 'interz', 'HObbit', 'nafany']","['G2', 'huNter-', 'NiKo', 'AMANEK', 'JACKZ', 'nexa']","['8', '16']",Mirage,DreamHack Masters Spring 2021,5625
29-4-21,"['Gambit', 'sh1ro', 'HObbit', 'nafany', 'Ax1Le', 'interz']","['G2', 'nexa', 'AMANEK', 'JACKZ', 'huNter-', 'NiKo']","['16', '13']",Train,DreamHack Masters Spring 2021,5625
29-4-21,"['Gambit', 'sh1ro', 'nafany', 'HObbit', 'interz', 'Ax1Le']","['G2', 'nexa', 'huNter-', 'NiKo', 'JACKZ', 'AMANEK']","['16', '4']",Dust2,DreamHack Masters Spring 2021,5625
29-4-21,"['Copenhagen Flames', 'jabbi', 'Nodios', 'maNkz', 'nicoodoz', 'AcilioN']","['SKADE', 'dennyslaw', 'Duplicate', 'Rainwaker', 'oxygeN', 'SHiPZ']","['16', '4']",Overpass,REPUBLEAGUE TIPOS Season 1,5624
29-4-21,"['Fiend', 'bubble', 'REDSTAR', 'dream3r', 'mar', 'v1c7oR']","['Spirit', 'mir', 'magixx', 'sdy', 'degster', 'chopper']","['9', '16']",Mirage,DreamHack Masters Spring 2021,5623
29-4-21,"['Fiend', 'v1c7oR', 'bubble', 'REDSTAR', 'mar', 'dream3r']","['Spirit', 'degster', 'sdy', 'chopper', 'magixx', 'mir']","['17', '19']",Overpass,DreamHack Masters Spring 2021,5623
29-4-21,"['Fiend', 'v1c7oR', 'REDSTAR', 'mar', 'bubble', 'dream3r']","['Spirit', 'chopper', 'mir', 'magixx', 'degster', 'sdy']","['6', '16']",Nuke,DreamHack Masters Spring 2021,5623
29-4-21,"['HAVU', 'ZOREE', 'jemi', 'xseveN', 'sLowi', 'Aerial']","['Sprout', 'slaxz-', 'kressy', 'faveN', 'denis', 'Spiidi']","['6', '16']",Dust2,Flashpoint 3 Closed Qualifier,5622
29-4-21,"['SAW', 'arki', 'stadodo', 'MUTiRiS', 'rmn', 'JUST']","['eSuba', 'Blogg1s', 'twist', 'NIO', 'luko', 'jaro']","['16', '13']",Inferno,REPUBLEAGUE TIPOS Season 1,5621
29-4-21,"['Anonymo', 'mynio', 'Snax', 'KEi', 'Kylar', 'innocent']","['DBL PONEY', 'afro', 'Djoko', 'Lucky', 'bodyy', 'NBK-']","['16', '11']",Nuke,Flashpoint 3 Closed Qualifier,5620
29-4-21,"['Anonymo', 'KEi', 'Snax', 'mynio', 'Kylar', 'innocent']","['DBL PONEY', 'bodyy', 'afro', 'Djoko', 'NBK-', 'Lucky']","['14', '16']",Vertigo,Flashpoint 3 Closed Qualifier,5620
29-4-21,"['HAVU', 'ZOREE', 'xseveN', 'jemi', 'sLowi', 'Aerial']","['Sprout', 'faveN', 'slaxz-', 'kressy', 'denis', 'Spiidi']","['14', '16']",Train,Flashpoint 3 Closed Qualifier,5619
29-4-21,"['HAVU', 'Aerial', 'sLowi', 'xseveN', 'ZOREE', 'jemi']","['Sprout', 'faveN', 'slaxz-', 'kressy', 'Spiidi', 'denis']","['16', '12']",Nuke,Flashpoint 3 Closed Qualifier,5619
29-4-21,"['Natus Vincere', 'Perfecto', 'b1t', 's1mple', 'electroNic', 'Boombl4']","['Virtus.pro', 'YEKINDAR', 'Jame', 'SANJI', 'Qikert', 'buster']","['16', '10']",Dust2,DreamHack Masters Spring 2021,5618
29-4-21,"['Natus Vincere', 'Perfecto', 'b1t', 's1mple', 'electroNic', 'Boombl4']","['Virtus.pro', 'YEKINDAR', 'SANJI', 'Jame', 'buster', 'Qikert']","['16', '7']",Inferno,DreamHack Masters Spring 2021,5618
29-4-21,"['MOUZ', 'Bymas', 'dexter', 'frozen', 'ropz', 'acoR']","['FaZe', 'Twistzz', 'broky', 'rain', 'karrigan', 'coldzera']","['7', '16']",Mirage,DreamHack Masters Spring 2021,5617
29-4-21,"['MOUZ', 'ropz', 'frozen', 'acoR', 'dexter', 'Bymas']","['FaZe', 'rain', 'broky', 'Twistzz', 'coldzera', 'karrigan']","['5', '16']",Nuke,DreamHack Masters Spring 2021,5617
29-4-21,"['MOUZ', 'acoR', 'frozen', 'dexter', 'Bymas', 'ropz']","['FaZe', 'Twistzz', 'rain', 'coldzera', 'broky', 'karrigan']","['19', '17']",Overpass,DreamHack Masters Spring 2021,5617
29-4-21,"['Anonymo', 'Snax', 'KEi', 'innocent', 'mynio', 'Kylar']","['Sprout', 'faveN', 'denis', 'slaxz-', 'Spiidi', 'kressy']","['16', '6']",Inferno,Flashpoint 3 Closed Qualifier,5616
29-4-21,"['Anonymo', 'KEi', 'innocent', 'Kylar', 'mynio', 'Snax']","['Sprout', 'Spiidi', 'slaxz-', 'denis', 'faveN', 'kressy']","['16', '4']",Nuke,Flashpoint 3 Closed Qualifier,5616
29-4-21,"['Anonymo', 'Kylar', 'innocent', 'KEi', 'Snax', 'mynio']","['Sprout', 'faveN', 'Spiidi', 'kressy', 'denis', 'slaxz-']","['10', '16']",Mirage,Flashpoint 3 Closed Qualifier,5616
29-4-21,"['Santos', 'MaLLby', 'BobZ', 'keiz', 'voltera', 'cass1n']","['Jaguares', 'roz', 'Leomonster', 'TEKO', 'desh', 'kziN']","['16', '7']",Nuke,Liga Gamers Club 2021 Serie A April Cup,5615
29-4-21,"['Santos', 'MaLLby', 'keiz', 'voltera', 'cass1n', 'BobZ']","['Jaguares', 'Leomonster', 'desh', 'kziN', 'TEKO', 'roz']","['12', '16']",Inferno,Liga Gamers Club 2021 Serie A April Cup,5615
29-4-21,"['Keyd', 'abr', 'ponter', 'raafa', 'vkzinn', 'YJ']","['Durany', 'christo', 'Yokowow', 'andizin', 'refused', 'EmaDlz']","['13', '16']",Inferno,Liga Gamers Club 2021 Serie A April Cup,5614
29-4-21,"['Keyd', 'abr', 'ponter', 'YJ', 'vkzinn', 'raafa']","['Durany', 'Yokowow', 'refused', 'christo', 'andizin', 'EmaDlz']","['11', '16']",Nuke,Liga Gamers Club 2021 Serie A April Cup,5614
29-4-21,"['Keyd', 'abr', 'YJ', 'ponter', 'raafa', 'vkzinn']","['Durany', 'christo', 'Yokowow', 'andizin', 'refused', 'EmaDlz']","['13', '16']",Mirage,Liga Gamers Club 2021 Serie A April Cup,5614
30-4-21,"['SELECAO', 'pigo', 'short', 'SaNt0S', 'Ikki', 'netox']","['Jaguares', 'kziN', 'TEKO', 'desh', 'roz', 'Leomonster']","['16', '14']",Inferno,Liga Gamers Club 2021 Serie A April Cup,5613
30-4-21,"['SELECAO', 'Ikki', 'SaNt0S', 'pigo', 'short', 'netox']","['Jaguares', 'Leomonster', 'desh', 'TEKO', 'roz', 'kziN']","['11', '16']",Train,Liga Gamers Club 2021 Serie A April Cup,5613
30-4-21,"['SWS', 'Gafolo', 'RICIOLI', 'phx', 'BGalvão90', 'matios']","['Durany', 'Yokowow', 'andizin', 'christo', 'refused', 'EmaDlz']","['16', '12']",Mirage,Liga Gamers Club 2021 Serie A April Cup,5612
30-4-21,"['SWS', 'phx', 'matios', 'BGalvão90', 'Gafolo', 'RICIOLI']","['Durany', 'christo', 'Yokowow', 'refused', 'andizin', 'EmaDlz']","['16', '6']",Nuke,Liga Gamers Club 2021 Serie A April Cup,5612
30-4-21,"['SWS', 'matios', 'Gafolo', 'phx', 'BGalvão90', 'RICIOLI']","['Durany', 'andizin', 'refused', 'Yokowow', 'EmaDlz', 'christo']","['16', '10']",Dust2,Liga Gamers Club 2021 Serie A April Cup,5612
30-4-21,"['SKADE', 'SHiPZ', 'oxygeN', 'Rainwaker', 'dennyslaw', 'Duplicate']","['Extra Salt', 'MarKE', 'oSee', 'FaNg', 'JT', 'Sonic']","['13', '16']",Inferno,Spring Sweet Spring 1,5611
30-4-21,"['SKADE', 'SHiPZ', 'oxygeN', 'Duplicate', 'dennyslaw', 'Rainwaker']","['Extra Salt', 'oSee', 'MarKE', 'Sonic', 'FaNg', 'JT']","['16', '12']",Train,Spring Sweet Spring 1,5611
30-4-21,"['Invictus', 'Starry', 'flying', 'DeStRoYeR', 'bottle', 'Viva']","['Wings Up', 'ChildKing', 'lan', 'gas', 'DD', 'Martin']","['16', '14']",Dust2,Perfect World League Season 1 2021,5610
30-4-21,"['Invictus', 'DeStRoYeR', 'bottle', 'flying', 'Viva', 'Starry']","['Wings Up', 'lan', 'gas', 'Martin', 'DD', 'ChildKing']","['16', '12']",Inferno,Perfect World League Season 1 2021,5610
30-4-21,"['Invictus', 'Viva', 'Starry', 'flying', 'DeStRoYeR', 'bottle']","['Wings Up', 'DD', 'lan', 'ChildKing', 'Martin', 'gas']","['12', '16']",Nuke,Perfect World League Season 1 2021,5610
30-4-21,"['Fiend', 'bubble', 'REDSTAR', 'dream3r', 'v1c7oR', 'mar']","['Lyngby Vikings', 'anarkez', 'hns', 'raalz', 'birdfromsky', 'FASHR']","['16', '7']",Dust2,LOOT.BET Season 9,5609
30-4-21,"['Fiend', 'v1c7oR', 'dream3r', 'REDSTAR', 'mar', 'bubble']","['Lyngby Vikings', 'raalz', 'anarkez', 'birdfromsky', 'FASHR', 'hns']","['12', '16']",Inferno,LOOT.BET Season 9,5609
30-4-21,"['Fiend', 'dream3r', 'v1c7oR', 'REDSTAR', 'bubble', 'mar']","['Lyngby Vikings', 'raalz', 'anarkez', 'birdfromsky', 'FASHR', 'hns']","['10', '16']",Train,LOOT.BET Season 9,5609
30-4-21,"['Endpoint', 'Thomas', 'Surreal', 'mezii', 'MiGHTYMAX', 'CRUC1AL']","['Anonymo', 'innocent', 'KEi', 'mynio', 'Kylar', 'Snax']","['7', '16']",Inferno,REPUBLEAGUE TIPOS Season 1,5608
30-4-21,"['NAVI Junior', 'm0NESY', 'Synyx', 'fear', 'pogor3lov', 'Aunkere']","['Young Ninjas', 'nilo', 'LNZ', 'Mann3n', 'phzy', 'Sapec']","['3', '16']",Mirage,REPUBLEAGUE TIPOS Season 1,5607
30-4-21,"['forZe', 'FL1T', 'Jerry', 'KENSI', 'zorte', 'almazer']","['Apeks', 'dennis', 'Grusarn', 'FREDDyFROG', 'Relaxa', 'kreaz']","['16', '9']",Overpass,Spring Sweet Spring 1,5606
30-4-21,"['forZe', 'FL1T', 'almazer', 'zorte', 'Jerry', 'KENSI']","['Apeks', 'dennis', 'FREDDyFROG', 'kreaz', 'Relaxa', 'Grusarn']","['10', '16']",Nuke,Spring Sweet Spring 1,5606
30-4-21,"['EPG Family', 'Krad', 'NickelBack', 'El1an', 'Lack1', 'Forester']","['Sprout', 'faveN', 'kressy', 'slaxz-', 'Spiidi', 'denis']","['10', '16']",Mirage,REPUBLEAGUE TIPOS Season 1,5605
30-4-21,"['EPG Family', 'El1an', 'Krad', 'Forester', 'Lack1', 'NickelBack']","['Sprout', 'faveN', 'slaxz-', 'kressy', 'Spiidi', 'denis']","['16', '6']",Dust2,REPUBLEAGUE TIPOS Season 1,5605
30-4-21,"['TYLOO', 'DANK1NG', 'Attacker', 'SLOWLY', 'somebody', 'Summer']","['ViCi', 'advent', 'zhokiNg', 'aumaN', 'JamYoung', 'Kaze']","['16', '9']",Mirage,Perfect World League Season 1 2021,5604
30-4-21,"['TYLOO', 'somebody', 'Attacker', 'DANK1NG', 'SLOWLY', 'Summer']","['ViCi', 'JamYoung', 'Kaze', 'aumaN', 'zhokiNg', 'advent']","['16', '12']",Overpass,Perfect World League Season 1 2021,5604
30-4-21,"['TYLOO', 'Summer', 'Attacker', 'DANK1NG', 'somebody', 'SLOWLY']","['ViCi', 'JamYoung', 'zhokiNg', 'aumaN', 'Kaze', 'advent']","['12', '16']",Train,Perfect World League Season 1 2021,5604
30-4-21,"['Copenhagen Flames', 'AcilioN', 'maNkz', 'nicoodoz', 'jabbi', 'Nodios']","['Movistar Riders', 'smooya', 'mopoz', 'steel', 'shokz', 'alex']","['16', '2']",Mirage,LOOT.BET Season 9,5603
30-4-21,"['Copenhagen Flames', 'maNkz', 'nicoodoz', 'AcilioN', 'Nodios', 'jabbi']","['Movistar Riders', 'smooya', 'shokz', 'alex', 'mopoz', 'steel']","['16', '9']",Inferno,LOOT.BET Season 9,5603
30-4-21,"['FURIA', 'KSCERATO', 'VINI', 'yuurih', 'junior', 'arT']","['paiN', 'NEKIZ', 'saffee', 'PKL', 'biguzera', 'hardzao']","['16', '12']",Nuke,DreamHack Masters Spring 2021,5602
30-4-21,"['FURIA', 'junior', 'yuurih', 'KSCERATO', 'arT', 'VINI']","['paiN', 'hardzao', 'biguzera', 'saffee', 'PKL', 'NEKIZ']","['12', '16']",Mirage,DreamHack Masters Spring 2021,5602
30-4-21,"['Extra Salt', 'Sonic', 'oSee', 'JT', 'FaNg', 'MarKE']","['Vitality', 'ZywOo', 'Kyojin', 'misutaaa', 'shox', 'apEX']","['16', '7']",Overpass,DreamHack Masters Spring 2021,5601
30-4-21,"['Extra Salt', 'oSee', 'Sonic', 'JT', 'MarKE', 'FaNg']","['Vitality', 'ZywOo', 'shox', 'apEX', 'Kyojin', 'misutaaa']","['10', '16']",Dust2,DreamHack Masters Spring 2021,5601
30-4-21,"['Extra Salt', 'oSee', 'JT', 'Sonic', 'FaNg', 'MarKE']","['Vitality', 'ZywOo', 'shox', 'apEX', 'Kyojin', 'misutaaa']","['7', '16']",Nuke,DreamHack Masters Spring 2021,5601
30-4-21,"['Fiend', 'bubble', 'REDSTAR', 'v1c7oR', 'dream3r', 'mar']","['AGO', 'reatz', 'rallen', 'Furlan', 'snatchie', 'F1KU']","['19', '17']",Inferno,Spring Sweet Spring 1,5600
30-4-21,"['MOUZ', 'dexter', 'frozen', 'ropz', 'Bymas', 'acoR']","['Anonymo', 'Kylar', 'KEi', 'Snax', 'innocent', 'mynio']","['16', '6']",Vertigo,Flashpoint 3 Closed Qualifier,5599
30-4-21,"['MOUZ', 'frozen', 'dexter', 'Bymas', 'ropz', 'acoR']","['Anonymo', 'Kylar', 'innocent', 'KEi', 'mynio', 'Snax']","['14', '16']",Overpass,Flashpoint 3 Closed Qualifier,5599
30-4-21,"['Fiend', 'mar', 'REDSTAR', 'v1c7oR', 'dream3r', 'bubble']","['AGO', 'F1KU', 'rallen', 'Furlan', 'reatz', 'snatchie']","['16', '12']",Dust2,Spring Sweet Spring 1,5598
30-4-21,"['Fiend', 'v1c7oR', 'REDSTAR', 'mar', 'dream3r', 'bubble']","['AGO', 'snatchie', 'Furlan', 'rallen', 'F1KU', 'reatz']","['16', '7']",Train,Spring Sweet Spring 1,5598
30-4-21,"['SINNERS', 'beastik', 'NEOFRAG', 'oskar', 'ZEDKO', 'SHOCK']","['forZe', 'FL1T', 'zorte', 'Jerry', 'almazer', 'KENSI']","['16', '6']",Mirage,REPUBLEAGUE TIPOS Season 1,5597
30-4-21,"['SINNERS', 'SHOCK', 'NEOFRAG', 'beastik', 'oskar', 'ZEDKO']","['forZe', 'FL1T', 'almazer', 'Jerry', 'zorte', 'KENSI']","['5', '16']",Inferno,REPUBLEAGUE TIPOS Season 1,5597
30-4-21,"['Spirit', 'magixx', 'chopper', 'degster', 'sdy', 'mir']","['Virtus.pro', 'Jame', 'Qikert', 'YEKINDAR', 'SANJI', 'buster']","['16', '11']",Train,DreamHack Masters Spring 2021,5596
30-4-21,"['Spirit', 'sdy', 'magixx', 'mir', 'degster', 'chopper']","['Virtus.pro', 'YEKINDAR', 'SANJI', 'Jame', 'Qikert', 'buster']","['11', '16']",Inferno,DreamHack Masters Spring 2021,5596
30-4-21,"['Astralis', 'Bubzkji', 'Xyp9x', 'dupreeh', 'Magisk', 'gla1ve']","['Complexity', 'poizon', 'RUSH', 'k0nfig', 'jks', 'blameF']","['16', '10']",Vertigo,DreamHack Masters Spring 2021,5595
30-4-21,"['Astralis', 'dupreeh', 'Bubzkji', 'gla1ve', 'Magisk', 'Xyp9x']","['Complexity', 'blameF', 'jks', 'k0nfig', 'poizon', 'RUSH']","['19', '22']",Inferno,DreamHack Masters Spring 2021,5595
30-4-21,"['DBL PONEY', 'bodyy', 'NBK-', 'Lucky', 'afro', 'Djoko']","['HAVU', 'jemi', 'ZOREE', 'xseveN', 'Aerial', 'sLowi']","['20', '22']",Dust2,Flashpoint 3 Closed Qualifier,5594
30-4-21,"['DBL PONEY', 'afro', 'Lucky', 'bodyy', 'NBK-', 'Djoko']","['HAVU', 'Aerial', 'xseveN', 'ZOREE', 'sLowi', 'jemi']","['16', '11']",Train,Flashpoint 3 Closed Qualifier,5594
30-4-21,"['BIG', 'XANTARES', 'tiziaN', 'syrsoN', 'tabseN', 'k1to']","['Heroic', 'refrezh', 'cadiaN', 'sjuush', 'stavn', 'TeSeS']","['16', '10']",Mirage,DreamHack Masters Spring 2021,5593
30-4-21,"['BIG', 'XANTARES', 'syrsoN', 'tiziaN', 'tabseN', 'k1to']","['Heroic', 'TeSeS', 'cadiaN', 'refrezh', 'stavn', 'sjuush']","['12', '16']",Nuke,DreamHack Masters Spring 2021,5593
30-4-21,"['G2', 'huNter-', 'JACKZ', 'NiKo', 'AMANEK', 'nexa']","['MOUZ', 'Bymas', 'frozen', 'ropz', 'acoR', 'dexter']","['16', '10']",Vertigo,DreamHack Masters Spring 2021,5592
30-4-21,"['G2', 'AMANEK', 'huNter-', 'JACKZ', 'NiKo', 'nexa']","['MOUZ', 'frozen', 'Bymas', 'ropz', 'acoR', 'dexter']","['12', '16']",Mirage,DreamHack Masters Spring 2021,5592
30-4-21,"['Complexity', 'blameF', 'jks', 'k0nfig', 'RUSH', 'poizon']","['MOUZ', 'Bymas', 'frozen', 'ropz', 'acoR', 'dexter']","['10', '16']",Nuke,Flashpoint 3 Closed Qualifier,5591
30-4-21,"['Complexity', 'blameF', 'RUSH', 'jks', 'k0nfig', 'poizon']","['MOUZ', 'frozen', 'acoR', 'Bymas', 'ropz', 'dexter']","['16', '8']",Overpass,Flashpoint 3 Closed Qualifier,5591
30-4-21,"['Santos', 'BobZ', 'keiz', 'MaLLby', 'voltera', 'cass1n']","['SWS', 'Gafolo', 'BGalvão90', 'matios', 'phx', 'RICIOLI']","['16', '8']",Nuke,Liga Gamers Club 2021 Serie A April Cup,5590
30-4-21,"['Santos', 'MaLLby', 'cass1n', 'voltera', 'keiz', 'BobZ']","['SWS', 'phx', 'matios', 'Gafolo', 'RICIOLI', 'BGalvão90']","['7', '16']",Overpass,Liga Gamers Club 2021 Serie A April Cup,5590
1-5-21,"['Keyd', 'ponter', 'abr', 'raafa', 'YJ', 'stainzin']","['SELECAO', 'netox', 'short', 'pigo', 'SaNt0S', 'Ikki']","['14', '16']",Dust2,Liga Gamers Club 2021 Serie A April Cup,5589
1-5-21,"['Keyd', 'ponter', 'stainzin', 'abr', 'raafa', 'YJ']","['SELECAO', 'netox', 'SaNt0S', 'short', 'Ikki', 'pigo']","['11', '16']",Mirage,Liga Gamers Club 2021 Serie A April Cup,5589
1-5-21,"['Lyngby Vikings', 'anarkez', 'raalz', 'hns', 'birdfromsky', 'FASHR']","['eXploit', 'plat', 'BLOODZ', 'obj', 'renatoohaxx', 'whatz']","['16', '9']",Dust2,LOOT.BET Season 9,5588
1-5-21,"['Lyngby Vikings', 'raalz', 'hns', 'birdfromsky', 'anarkez', 'FASHR']","['eXploit', 'renatoohaxx', 'whatz', 'obj', 'plat', 'BLOODZ']","['16', '6']",Overpass,LOOT.BET Season 9,5588
1-5-21,"['SKADE', 'dennyslaw', 'SHiPZ', 'oxygeN', 'Rainwaker', 'Duplicate']","['1WIN', 'deko', 'TRAVIS', 'propleh', 'Polt', 'DavCost']","['10', '16']",Overpass,European Development Championship 3,5587
1-5-21,"['SKADE', 'SHiPZ', 'Duplicate', 'dennyslaw', 'Rainwaker', 'oxygeN']","['1WIN', 'deko', 'DavCost', 'propleh', 'TRAVIS', 'Polt']","['16', '9']",Vertigo,European Development Championship 3,5587
1-5-21,"['SKADE', 'dennyslaw', 'SHiPZ', 'Duplicate', 'oxygeN', 'Rainwaker']","['1WIN', 'TRAVIS', 'deko', 'propleh', 'Polt', 'DavCost']","['17', '19']",Train,European Development Championship 3,5587
