Date,Team1,Team2,Score,Map,Event,Series
10-1-19,"['x6tence Galaxy', 'ZINKEN', 'nawwk', 'Plopski', 'BARBARR', 'Bååten']","['Vexed', 'quix', 'VANITY', 'kolor', 'hns', 'pyth']","['11', '16']",Inferno,United Masters League,8277
10-1-19,"['x6tence Galaxy', 'Plopski', 'Bååten', 'BARBARR', 'nawwk', 'ZINKEN']","['Vexed', 'quix', 'kolor', 'pyth', 'VANITY', 'hns']","['16', '13']",Overpass,United Masters League,8277
10-1-19,"['x-kom', 'jedqr', 'oskarish', 'Goofy', 'mono', 'STOMP']","['NeverPlay', 'maRky', 'kzy', 'crisby', 'wizzem', 'DeniMM']","['3', '16']",Mirage,Hunt Wave League,8276
10-1-19,"['x-kom', 'STOMP', 'mono', 'Goofy', 'oskarish', 'jedqr']","['NeverPlay', 'crisby', 'DeniMM', 'kzy', 'maRky', 'wizzem']","['6', '16']",Inferno,Hunt Wave League,8276
10-1-19,"['x-kom', 'oskarish', 'Goofy', 'STOMP', 'mono', 'jedqr']","['NeverPlay', 'maRky', 'kzy', 'crisby', 'DeniMM', 'wizzem']","['19', '16']",Overpass,Hunt Wave League,8276
10-1-19,"['EURONICS', 'arno', 'devraNN', 'Seeeya', 'OKOLICIOUZ', 'PerX']","['Valiance', 'ottoNd', 'nexa', 'LETN1', 'huNter-', 'EspiranTo']","['16', '1']",Mirage,United Masters League,8275
10-1-19,"['EURONICS', 'devraNN', 'arno', 'OKOLICIOUZ', 'Seeeya', 'PerX']","['Valiance', 'ottoNd', 'huNter-', 'nexa', 'EspiranTo', 'LETN1']","['5', '16']",Nuke,United Masters League,8275
10-1-19,"['Flow', 'BENDJI', 'Sayf', 'robiin', 'HugoXD', 'xajdish']","['Chaos', 'Relaxa', 'djL', 'minio', 'PlesseN', 'FREDDyFROG']","['6', '16']",Inferno,Pixel.bet Brawl: Nordic vs. Europe,8274
10-1-19,"['Flow', 'BENDJI', 'robiin', 'xajdish', 'Sayf', 'HugoXD']","['Chaos', 'FREDDyFROG', 'Relaxa', 'djL', 'minio', 'PlesseN']","['11', '16']",Dust2,Pixel.bet Brawl: Nordic vs. Europe,8274
10-1-19,"['Flow', 'BENDJI', 'robiin', 'Sayf', 'HugoXD', 'xajdish']","['Chaos', 'FREDDyFROG', 'minio', 'djL', 'Relaxa', 'PlesseN']","['16', '7']",Train,Pixel.bet Brawl: Nordic vs. Europe,8274
10-1-19,"['Atlando', 'b0ychild', 'Celrate', 'TOBIZ', 'neon', 'notaN']","['BULGI', 'Knoxville', 'BARTER', 'Grashog', 'Resaj', 'heg']","['9', '16']",Cache,Geeks Gone Wild 24 Europe Qualifier,8273
10-1-19,"['Atlando', 'notaN', 'Celrate', 'b0ychild', 'neon', 'TOBIZ']","['BULGI', 'Grashog', 'Knoxville', 'heg', 'Resaj', 'BARTER']","['25', '22']",Overpass,Geeks Gone Wild 24 Europe Qualifier,8273
10-1-19,"['x-kom', 'Goofy', 'STOMP', 'oskarish', 'mono', 'jedqr']","['lotb', 'LBNS', 'dezon', 'goffe', 'eddeman', 'DORFEN']","['16', '14']",Mirage,Geeks Gone Wild 24 Europe Qualifier,8272
10-1-19,"['x-kom', 'STOMP', 'mono', 'jedqr', 'Goofy', 'oskarish']","['lotb', 'dezon', 'goffe', 'DORFEN', 'LBNS', 'eddeman']","['12', '16']",Inferno,Geeks Gone Wild 24 Europe Qualifier,8272
10-1-19,"['expert', 'ScrunK', 'alexRr', 'JDC', 'syken', 'Andyy']","['Vexed', 'pyth', 'kolor', 'VANITY', 'hns', 'quix']","['16', '2']",Train,United Masters League,8271
10-1-19,"['expert', 'JDC', 'Andyy', 'syken', 'alexRr', 'ScrunK']","['Vexed', 'kolor', 'hns', 'VANITY', 'pyth', 'quix']","['16', '5']",Inferno,United Masters League,8271
11-1-19,"['Vega Squadron', 'chopper', 'jR', 'crush', 'hutji', 'tonyblack']","['SJ', 'arvid', 'Jamppi', 'SADDYX', 'Spargo', 'xartE']","['16', '13']",Train,Hunt Wave League,8270
11-1-19,"['Vega Squadron', 'tonyblack', 'jR', 'crush', 'hutji', 'chopper']","['SJ', 'SADDYX', 'xartE', 'Jamppi', 'arvid', 'Spargo']","['16', '10']",Overpass,Hunt Wave League,8270
11-1-19,"['Vega Squadron', 'chopper', 'hutji', 'crush', 'tonyblack', 'jR']","['SJ', 'Spargo', 'xartE', 'arvid', 'SADDYX', 'Jamppi']","['9', '16']",Inferno,Hunt Wave League,8270
11-1-19,"['HAVU', 'zehN', 'ZOREE', 'Twixie', 'sLowi', 'sAw']","['Valiance', 'huNter-', 'ottoNd', 'nexa', 'emi', 'EspiranTo']","['19', '17']",Dust2,United Masters League,8269
11-1-19,"['HAVU', 'Twixie', 'ZOREE', 'sLowi', 'zehN', 'sAw']","['Valiance', 'nexa', 'huNter-', 'emi', 'ottoNd', 'EspiranTo']","['16', '10']",Cache,United Masters League,8269
11-1-19,"['AGO', 'SZPERO', 'kaper', 'Furlan', 'GruBy', 'phr']","['NeverPlay', 'kzy', 'crisby', 'maRky', 'DeniMM', 'Kirby']","['8', '16']",Inferno,Hunt Wave League,8268
11-1-19,"['AGO', 'Furlan', 'phr', 'SZPERO', 'kaper', 'GruBy']","['NeverPlay', 'maRky', 'kzy', 'DeniMM', 'crisby', 'Kirby']","['2', '16']",Mirage,Hunt Wave League,8268
11-1-19,"['AGO', 'kaper', 'GruBy', 'Furlan', 'phr', 'SZPERO']","['NeverPlay', 'kzy', 'crisby', 'maRky', 'Kirby', 'DeniMM']","['16', '13']",Overpass,Hunt Wave League,8268
11-1-19,"['x6tence Galaxy', 'Plopski', 'Bååten', 'ZINKEN', 'nawwk', 'BARBARR']","['3DMAX', 'hAdji', 'Maka', 'JiNKZ', 'Davidp', 'DEVIL']","['16', '7']",Inferno,United Masters League,8267
11-1-19,"['x6tence Galaxy', 'ZINKEN', 'BARBARR', 'Plopski', 'nawwk', 'Bååten']","['3DMAX', 'Davidp', 'JiNKZ', 'Maka', 'DEVIL', 'hAdji']","['13', '16']",Mirage,United Masters League,8267
11-1-19,"['cats', 'Patitek', 'jOELZ', 'stark', 'juho', 'pounh']","['Flow', 'Sayf', 'BENDJI', 'xajdish', 'HugoXD', 'robiin']","['16', '12']",Cache,Pixel.bet Brawl: Nordic vs. Europe,8266
11-1-19,"['cats', 'stark', 'Patitek', 'jOELZ', 'pounh', 'juho']","['Flow', 'BENDJI', 'Sayf', 'robiin', 'xajdish', 'HugoXD']","['16', '11']",Inferno,Pixel.bet Brawl: Nordic vs. Europe,8266
11-1-19,"['cats', 'stark', 'Patitek', 'jOELZ', 'pounh', 'juho']","['Flow', 'Sayf', 'xajdish', 'HugoXD', 'robiin', 'kreaz', 'BENDJI']","['13', '16']",Train,Pixel.bet Brawl: Nordic vs. Europe,8266
11-1-19,"['Red Reserve', 'ScreaM', 'draken', 'HS', 'disco doplan', 'grux']","['Vexed', 'VANITY', 'kolor', 'pyth', 'hns', 'quix']","['8', '16']",Cache,United Masters League,8265
11-1-19,"['Red Reserve', 'HS', 'draken', 'grux', 'ScreaM', 'disco doplan']","['Vexed', 'hns', 'kolor', 'VANITY', 'quix', 'pyth']","['9', '16']",Mirage,United Masters League,8265
11-1-19,"['HAVU', 'sLowi', 'ZOREE', 'Twixie', 'sAw', 'zehN']","['EURONICS', 'OKOLICIOUZ', 'Seeeya', 'devraNN', 'PerX', 'arno']","['11', '16']",Nuke,United Masters League,8264
11-1-19,"['HAVU', 'zehN', 'ZOREE', 'Twixie', 'sLowi', 'sAw']","['EURONICS', 'devraNN', 'OKOLICIOUZ', 'PerX', 'Seeeya', 'arno']","['16', '11']",Mirage,United Masters League,8264
12-1-19,"['3DMAX', 'hAdji', 'DEVIL', 'Maka', 'JiNKZ', 'Davidp']","['AGO', 'SZPERO', 'GruBy', 'kaper', 'phr', 'Furlan']","['12', '16']",Inferno,Hunt Wave League,8263
12-1-19,"['3DMAX', 'JiNKZ', 'Maka', 'Davidp', 'hAdji', 'DEVIL']","['AGO', 'phr', 'SZPERO', 'kaper', 'GruBy', 'Furlan']","['16', '13']",Overpass,Hunt Wave League,8263
12-1-19,"['Chaos', 'Relaxa', 'PlesseN', 'djL', 'FREDDyFROG', 'minio']","['SJ', 'Jamppi', 'SADDYX', 'xartE', 'arvid', 'Spargo']","['16', '11']",Train,Hunt Wave League,8262
12-1-19,"['Chaos', 'FREDDyFROG', 'djL', 'PlesseN', 'Relaxa', 'minio']","['SJ', 'SADDYX', 'Spargo', 'arvid', 'xartE', 'Jamppi']","['6', '16']",Overpass,Hunt Wave League,8262
12-1-19,"['Copenhagen Flames', 'roeJ', 'Basso', 'sycrone', 'Farlig', 'HooXi']","['NoChance', 'frozen', 'kRYSTAL', 'nukkye', 'Radifaction', 'Maikelele']","['19', '16']",Overpass,Pixel.bet Brawl: Nordic vs. Europe,8261
12-1-19,"['Copenhagen Flames', 'Basso', 'Farlig', 'roeJ', 'sycrone', 'HooXi']","['NoChance', 'kRYSTAL', 'nukkye', 'Radifaction', 'Maikelele', 'frozen']","['8', '16']",Dust2,Pixel.bet Brawl: Nordic vs. Europe,8261
13-1-19,"['3DMAX', 'hAdji', 'Davidp', 'Maka', 'JiNKZ', 'DEVIL']","['Chaos', 'PlesseN', 'Relaxa', 'FREDDyFROG', 'djL', 'minio']","['12', '16']",Inferno,Hunt Wave League,8260
13-1-19,"['3DMAX', 'hAdji', 'DEVIL', 'Davidp', 'Maka', 'JiNKZ']","['Chaos', 'FREDDyFROG', 'PlesseN', 'djL', 'minio', 'Relaxa']","['6', '16']",Overpass,Hunt Wave League,8260
13-1-19,"['3DMAX', 'Davidp', 'hAdji', 'Maka', 'JiNKZ', 'DEVIL']","['Chaos', 'djL', 'Relaxa', 'minio', 'PlesseN', 'FREDDyFROG']","['6', '16']",Mirage,Hunt Wave League,8260
13-1-19,"['x-kom', 'jedqr', 'Goofy', 'mono', 'oskarish', 'STOMP']","['Universe', 'Levi', 'NEOFRAG', 'Mix', 'Lastík', 'lucasp']","['19', '17']",Nuke,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8259
13-1-19,"['x-kom', 'oskarish', 'Goofy', 'jedqr', 'mono', 'STOMP']","['Universe', 'NEOFRAG', 'lucasp', 'Lastík', 'Mix', 'The eLiVe', 'Levi']","['11', '16']",Inferno,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8259
13-1-19,"['Dragons', 'EasTor', 'donQ', 'xikii', 'enanoks', 'meisoN']","['ALTERNATE aTTaX', 'mantuu', 'DuDe', 'kressy', 'slaxz-', 'stfN']","['14', '16']",Train,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8258
13-1-19,"['NoChance', 'frozen', 'kRYSTAL', 'nukkye', 'Maikelele', 'Radifaction']","['PEEKERS', 'fxy0', 'Malzera', 'sabAAA', 'xReal', 'Jas_x']","['19', '17']",Dust2,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8257
13-1-19,"['Copenhagen Flames', 'Basso', 'sycrone', 'roeJ', 'Farlig', 'HooXi']","['Defusekids', 'FASHR', 'v1N', 'Bernard', 'G1DO', 'D0cC']","['16', '12']",Mirage,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8256
13-1-19,"['Copenhagen Flames', 'sycrone', 'Basso', 'roeJ', 'HooXi', 'Farlig']","['Defusekids', 'D0cC', 'v1N', 'FASHR', 'Bernard', 'G1DO']","['16', '3']",Nuke,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8256
13-1-19,"['Dragons', 'xikii', 'EasTor', 'enanoks', 'donQ', 'meisoN']","['ALTERNATE aTTaX', 'mantuu', 'stfN', 'kressy', 'DuDe', 'slaxz-']","['16', '8']",Cache,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8255
13-1-19,"['Dragons', 'xikii', 'enanoks', 'donQ', 'meisoN', 'EasTor']","['ALTERNATE aTTaX', 'mantuu', 'slaxz-', 'stfN', 'DuDe', 'kressy']","['7', '16']",Inferno,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8255
13-1-19,"['NoChance', 'frozen', 'kRYSTAL', 'Radifaction', 'Maikelele', 'nukkye']","['PEEKERS', 'fxy0', 'sabAAA', 'Jas_x', 'xReal', 'Malzera']","['11', '16']",Mirage,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8254
13-1-19,"['NoChance', 'nukkye', 'Radifaction', 'frozen', 'Maikelele', 'kRYSTAL']","['PEEKERS', 'Malzera', 'fxy0', 'Jas_x', 'xReal', 'sabAAA']","['13', '16']",Inferno,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8254
13-1-19,"['Izako Boars', 'NEEX', 'Hyper', 'matty', 'nawrot', 'tecek']","['x-kom', 'mono', 'jedqr', 'STOMP', 'Goofy', 'oskarish']","['16', '8']",Mirage,Pixel.bet Brawl: Nordic vs. Europe,8253
13-1-19,"['Izako Boars', 'nawrot', 'tecek', 'Hyper', 'matty', 'NEEX']","['x-kom', 'jedqr', 'mono', 'STOMP', 'Goofy', 'oskarish']","['16', '5']",Overpass,Pixel.bet Brawl: Nordic vs. Europe,8253
13-1-19,"['Izako Boars', 'nawrot', 'Hyper', 'tecek', 'NEEX', 'matty']","['x-kom', 'mono', 'Goofy', 'jedqr', 'STOMP', 'oskarish']","['16', '9']",Cache,Pixel.bet Brawl: Nordic vs. Europe,8253
13-1-19,"['Chaos', 'Relaxa', 'djL', 'FREDDyFROG', 'minio', 'PlesseN']","['Lilmix', 'Per0N', 'WolfY', 'KriLLe', 'elo', 'slajden']","['12', '16']",Overpass,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8252
13-1-19,"['Chaos', 'FREDDyFROG', 'PlesseN', 'djL', 'minio', 'Relaxa']","['Lilmix', 'Per0N', 'WolfY', 'KriLLe', 'slajden', 'elo']","['16', '7']",Mirage,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8252
13-1-19,"['unknown', 'dfen', 'fr0slev', 'doktizh', 'Ryxxo', 'netrick']","['ClaqueT', 'DOUBEIB', 'kriikzus', 'NEAR', 'serginho', 'majesK']","['7', '16']",Nuke,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8251
13-1-19,"['unknown', 'doktizh', 'dfen', 'fr0slev', 'netrick', 'Ryxxo']","['ClaqueT', 'serginho', 'kriikzus', 'NEAR', 'DOUBEIB', 'majesK']","['16', '13']",Dust2,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8251
13-1-19,"[""Jordan's Money Crew"", 'alexsomfan', 'Kolibrien', 'Remoy', 'raalz', 'BERRY']","['Lyngby Vikings', 'Twinx', 'Daffu', 'zypztw', 'birdfromsky', 'Cabbi']","['16', '13']",Train,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8250
13-1-19,"[""Jordan's Money Crew"", 'raalz', 'alexsomfan', 'Remoy', 'Kolibrien', 'BERRY']","['Lyngby Vikings', 'Twinx', 'Daffu', 'birdfromsky', 'Cabbi', 'zypztw']","['16', '9']",Mirage,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8250
13-1-19,"['expert', 'Andyy', 'JDC', 'alexRr', 'syken', 'ScrunK']","['Akopalipsa', 'aVN', 'HOLMES', 'Maden', 'DJOXiC', 'sarenii']","['19', '15']",Cache,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8249
13-1-19,"['expert', 'JDC', 'syken', 'alexRr', 'ScrunK', 'Andyy']","['Akopalipsa', 'DJOXiC', 'HOLMES', 'sarenii', 'aVN', 'Maden']","['9', '16']",Train,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8249
13-1-19,"['PELAFUSTANES', 'keznit', 'suther', 'zakreN', 'BrauJ', 'alejandrinho']","['Rejected', 'rochet', 'LEEROY', 'fara', 'akz', 'Klauss']","['16', '14']",Mirage,SP Gaming Tournament #6 Finals,8248
13-1-19,"['PELAFUSTANES', 'keznit', 'alejandrinho', 'suther', 'zakreN', 'BrauJ']","['Rejected', 'rochet', 'LEEROY', 'akz', 'fara', 'Klauss']","['4', '16']",Dust2,SP Gaming Tournament #6 Finals,8248
14-1-19,"['Sprout', 'syrsoN', 'denis', 'faveN', 'mirbit', 'Spiidi']","['Tricked', 'acoR', 'HUNDEN', 'PERCY', 'b0RUP', 'Lukki']","['12', '16']",Dust2,United Masters League,8247
14-1-19,"['Sprout', 'mirbit', 'faveN', 'denis', 'syrsoN', 'Spiidi']","['Tricked', 'Lukki', 'b0RUP', 'PERCY', 'HUNDEN', 'acoR']","['22', '19']",Inferno,United Masters League,8247
14-1-19,"['expert', 'JDC', 'ScrunK', 'syken', 'Andyy', 'alexRr']","['unknown', 'netrick', 'dfen', 'Ryxxo', 'doktizh', 'fr0slev']","['13', '16']",Train,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8246
14-1-19,"['expert', 'Andyy', 'ScrunK', 'syken', 'alexRr', 'JDC']","['unknown', 'Ryxxo', 'doktizh', 'dfen', 'fr0slev', 'netrick']","['6', '16']",Cache,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8246
14-1-19,"['ALTERNATE aTTaX', 'stfN', 'slaxz-', 'kressy', 'mantuu', 'DuDe']","['Copenhagen Flames', 'Basso', 'Farlig', 'sycrone', 'roeJ', 'HooXi']","['16', '9']",Overpass,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8245
14-1-19,"['ALTERNATE aTTaX', 'stfN', 'DuDe', 'mantuu', 'slaxz-', 'kressy']","['Copenhagen Flames', 'Basso', 'roeJ', 'HooXi', 'Farlig', 'sycrone']","['22', '18']",Train,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8245
14-1-19,"['ALTERNATE aTTaX', 'mantuu', 'stfN', 'slaxz-', 'DuDe', 'kressy']","['Copenhagen Flames', 'roeJ', 'sycrone', 'Basso', 'Farlig', 'HooXi']","['16', '7']",Inferno,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8245
14-1-19,"['Chaos', 'Relaxa', 'FREDDyFROG', 'PlesseN', 'djL', 'minio']","[""Jordan's Money Crew"", 'Remoy', 'BERRY', 'raalz', 'alexsomfan', 'Kolibrien']","['16', '14']",Overpass,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8244
14-1-19,"['Chaos', 'FREDDyFROG', 'PlesseN', 'Relaxa', 'minio', 'djL']","[""Jordan's Money Crew"", 'alexsomfan', 'raalz', 'Kolibrien', 'Remoy', 'BERRY']","['16', '13']",Cache,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8244
14-1-19,"['Chaos', 'Relaxa', 'FREDDyFROG', 'PlesseN', 'djL', 'minio']","[""Jordan's Money Crew"", 'Remoy', 'Kolibrien', 'BERRY', 'raalz', 'alexsomfan']","['9', '16']",Inferno,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8244
14-1-19,"['x6tence Galaxy', 'nawwk', 'BARBARR', 'Bååten', 'Plopski', 'ZINKEN']","['AGO', 'GruBy', 'phr', 'Furlan', 'SZPERO', 'kaper']","['12', '16']",Overpass,United Masters League,8243
14-1-19,"['x6tence Galaxy', 'Plopski', 'Bååten', 'ZINKEN', 'nawwk', 'BARBARR']","['AGO', 'phr', 'kaper', 'SZPERO', 'GruBy', 'Furlan']","['16', '9']",Mirage,United Masters League,8243
14-1-19,"['NoChance', 'kRYSTAL', 'frozen', 'Radifaction', 'nukkye', 'Maikelele']","['x-kom', 'jedqr', 'STOMP', 'oskarish', 'mono', 'Goofy']","['19', '16']",Inferno,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8242
14-1-19,"['NoChance', 'kRYSTAL', 'nukkye', 'frozen', 'Maikelele', 'Radifaction']","['x-kom', 'oskarish', 'STOMP', 'mono', 'jedqr', 'Goofy']","['10', '16']",Cache,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8242
14-1-19,"['NoChance', 'Maikelele', 'frozen', 'nukkye', 'Radifaction', 'kRYSTAL']","['x-kom', 'STOMP', 'mono', 'oskarish', 'jedqr', 'Goofy']","['16', '2']",Mirage,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8242
14-1-19,"['expert', 'alexRr', 'JDC', 'syken', 'Andyy', 'ScrunK']","['Tricked', 'b0RUP', 'Lukki', 'acoR', 'PERCY', 'HUNDEN']","['16', '8']",Train,United Masters League,8241
14-1-19,"['expert', 'JDC', 'syken', 'Andyy', 'ScrunK', 'alexRr']","['Tricked', 'Lukki', 'b0RUP', 'HUNDEN', 'acoR', 'PERCY']","['9', '16']",Inferno,United Masters League,8241
14-1-19,"['Sprout', 'syrsoN', 'denis', 'Spiidi', 'faveN', 'mirbit']","['Red Reserve', 'draken', 'disco doplan', 'grux', 'HS', 'ScreaM']","['7', '16']",Dust2,United Masters League,8240
14-1-19,"['Sprout', 'mirbit', 'faveN', 'syrsoN', 'Spiidi', 'denis']","['Red Reserve', 'grux', 'draken', 'disco doplan', 'HS', 'ScreaM']","['10', '16']",Train,United Masters League,8240
14-1-19,"['DETONA', 'prt', 'hardzao', 'vsm', 'tiburci0', 'GUTO22']","['S2N', 'Andrew', 'rox', 'Zote', 'peqexino', 'dgt']","['16', '2']",Dust2,Dell Gaming Liga Pro Season 1 - #1 JAN/19,8239
14-1-19,"['DETONA', 'tiburci0', 'vsm', 'GUTO22', 'prt', 'hardzao']","['S2N', 'dgt', 'Andrew', 'rox', 'Zote', 'peqexino']","['8', '16']",Cache,Dell Gaming Liga Pro Season 1 - #1 JAN/19,8239
15-1-19,"['ex-Wild', 'land1n', 'PKL', 'maxcel', 'tatazin', 'biguzera']","['Evidence', 'dumau', 'Dropzera', 'rood', 'f4stzin', 'fra']","['16', '9']",Cache,Dell Gaming Liga Pro Season 1 - #1 JAN/19,8238
15-1-19,"['ex-Wild', 'biguzera', 'PKL', 'maxcel', 'land1n', 'tatazin']","['Evidence', 'f4stzin', 'rood', 'fra', 'Dropzera', 'dumau']","['7', '16']",Inferno,Dell Gaming Liga Pro Season 1 - #1 JAN/19,8238
15-1-19,"['Chaos', 'FREDDyFROG', 'djL', 'PlesseN', 'Relaxa', 'minio']","['unknown', 'Ryxxo', 'dfen', 'doktizh', 'fr0slev', 'netrick']","['20', '22']",Train,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8237
15-1-19,"['Chaos', 'Relaxa', 'minio', 'FREDDyFROG', 'PlesseN', 'djL']","['unknown', 'doktizh', 'Ryxxo', 'fr0slev', 'netrick', 'dfen']","['5', '16']",Overpass,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8237
15-1-19,"['Chaos', 'djL', 'PlesseN', 'FREDDyFROG', 'minio', 'Relaxa']","['unknown', 'Ryxxo', 'doktizh', 'dfen', 'fr0slev', 'netrick']","['8', '16']",Inferno,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8237
15-1-19,"['ALTERNATE aTTaX', 'stfN', 'mantuu', 'DuDe', 'kressy', 'slaxz-']","['NoChance', 'nukkye', 'Maikelele', 'frozen', 'Radifaction', 'kRYSTAL']","['16', '7']",Mirage,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8236
15-1-19,"['ALTERNATE aTTaX', 'kressy', 'mantuu', 'DuDe', 'slaxz-', 'stfN']","['NoChance', 'Radifaction', 'frozen', 'nukkye', 'Maikelele', 'kRYSTAL']","['16', '12']",Inferno,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8236
15-1-19,"['ALTERNATE aTTaX', 'stfN', 'mantuu', 'kressy', 'DuDe', 'slaxz-']","['NoChance', 'Maikelele', 'nukkye', 'kRYSTAL', 'Radifaction', 'frozen']","['10', '16']",Overpass,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8236
15-1-19,"['HAVU', 'ZOREE', 'sLowi', 'Twixie', 'sAw', 'peku']","['expert', 'Andyy', 'syken', 'JDC', 'alexRr', 'ScrunK']","['17', '19']",Dust2,United Masters League,8235
15-1-19,"['HAVU', 'ZOREE', 'sLowi', 'Twixie', 'sAw', 'peku']","['expert', 'Andyy', 'syken', 'JDC', 'ScrunK', 'alexRr']","['11', '16']",Train,United Masters League,8235
15-1-19,"['forZe', 'xsepower', 'almazer', 'FL1T', 'Jerry', 'facecrack']","['LDLC', 'devoduvek', 'LOGAN', 'to1nou', 'matHEND', 'Krav']","['16', '9']",Dust2,ESEA MDL Season 30 Europe,8234
15-1-19,"['AGO', 'kaper', 'phr', 'GruBy', 'Furlan', 'SZPERO']","['Sprout', 'faveN', 'Spiidi', 'syrsoN', 'mirbit', 'denis']","['16', '13']",Cache,United Masters League,8233
15-1-19,"['AGO', 'GruBy', 'SZPERO', 'kaper', 'Furlan', 'phr']","['Sprout', 'denis', 'faveN', 'mirbit', 'Spiidi', 'syrsoN']","['10', '16']",Inferno,United Masters League,8232
15-1-19,"['ALTERNATE aTTaX', 'mantuu', 'slaxz-', 'stfN', 'DuDe', 'kressy']","['unknown', 'dfen', 'fr0slev', 'doktizh', 'Ryxxo', 'netrick']","['16', '13']",Train,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8231
15-1-19,"['ALTERNATE aTTaX', 'mantuu', 'slaxz-', 'kressy', 'DuDe', 'stfN']","['unknown', 'doktizh', 'fr0slev', 'netrick', 'Ryxxo', 'dfen']","['7', '16']",Overpass,LOOT.BET HotShot Series Season 1 Europe Closed Qualifier,8231
15-1-19,"['Tricked', 'acoR', 'Lukki', 'HUNDEN', 'b0RUP', 'PERCY']","['Red Reserve', 'disco doplan', 'ScreaM', 'grux', 'draken', 'HS']","['16', '11']",Nuke,United Masters League,8230
15-1-19,"['Tricked', 'b0RUP', 'Lukki', 'PERCY', 'acoR', 'HUNDEN']","['Red Reserve', 'HS', 'draken', 'grux', 'ScreaM', 'disco doplan']","['11', '16']",Dust2,United Masters League,8230
15-1-19,"['Isurus', 'meyern', 'Noktse', 'max', 'reversive', 'nbl']","['INTZ.Academy', 'RMN', 'skuld', 'danoco', 'dukka', 'kenshex']","['16', '12']",Mirage,Dell Gaming Liga Pro Season 1 - #1 JAN/19,8229
15-1-19,"['Isurus', 'max', 'Noktse', 'reversive', 'meyern', 'nbl']","['INTZ.Academy', 'RMN', 'skuld', 'dukka', 'kenshex', 'danoco']","['13', '16']",Overpass,Dell Gaming Liga Pro Season 1 - #1 JAN/19,8229
15-1-19,"['Isurus', 'meyern', 'reversive', 'Noktse', 'max', 'nbl']","['INTZ.Academy', 'RMN', 'kenshex', 'skuld', 'dukka', 'danoco']","['8', '16']",Dust2,Dell Gaming Liga Pro Season 1 - #1 JAN/19,8229
16-1-19,"['W7M', 'boltz', 'raafa', 'ryotzz', 'realziN', 'YJ']","['Santos', 'yepz', 'fp1', 'frostezoR', 'delboNi', 'cad']","['16', '3']",Mirage,Dell Gaming Liga Pro Season 1 - #1 JAN/19,8228
16-1-19,"['W7M', 'boltz', 'ryotzz', 'raafa', 'YJ', 'realziN']","['Santos', 'delboNi', 'fp1', 'yepz', 'cad', 'frostezoR']","['8', '16']",Overpass,Dell Gaming Liga Pro Season 1 - #1 JAN/19,8228
16-1-19,"['Spacestation', 'Oderus', 'Snakes', 'DAVEY', 'Grim', 'gMd']","['Win Scrims Not Matches', 'stellar', 'floppy', 'robby', 'PwnAlone', 'ben1337']","['16', '12']",Cache,ESEA MDL Season 30 North America,8227
16-1-19,"['Final Feature', 'picky', 'JonahP', 'BASE', 'droid', 'shonk']","['Singularity', 'oSee', 'motm', 'Infinite', 'cam', 'ryann']","['14', '16']",Mirage,ESEA MDL Season 30 North America,8226
16-1-19,"['Skyfire', 'Vexite', 'zurk', 'CrimZM', 'Stingrayz', 'Reign']","['AVANT', 'soju_j', 'mizu', 'eLUSIVE', 'RaZ', 'pan1K']","['16', '2']",Mirage,ESEA MDL Season 30 Australia,8225
